name,ec,margin,winner
Alabama,9,Trump +18.09%,R
Alaska,3,Trump +7.36%,R
Arizona,11,Biden +2.36%,D
Arkansas,6,Trump +3.84%,R
California,55,Biden +34.27%,D
Colorado,9,Biden +15.64%,D
Connecticut,7,Biden +27.81%,D
District of Columbia,3,Biden +89.33%,D
Delaware,3,Biden +22.42%,D
Florida,29,Biden +6.66%,D
Georgia,16,Trump +2.53%,R
Hawaii,4,Biden +40.37%,D
Idaho,4,Trump +38.85%,R
Illinois,20,Biden +22.63%,D
Indiana,11,Trump +11.85%,R
Iowa,6,Biden +1.57%,D
Kansas,6,Trump +13.84%,R
Kentucky,8,Trump +20.72%,R
Louisiana,8,Trump +22.62%,R
Maine,2,Biden +16.47%,D
Maine 1st District,1,Biden +25.9%,D
Maine 2nd District,1,Biden +1.88%,D
Maryland,10,Biden +26.53%,D
Massachusetts,11,Biden +37.98%,D
Michigan,16,Biden +7.0%,D
Minnesota,10,Biden +11.22%,D
Mississippi,6,Trump +11.29%,R
Missouri,10,Trump +7.97%,R
Montana,3,Trump +10.39%,R
Nebraska,2,Trump +30.57%,R
Nebraska 1st District,1,Trump +41.47%,R
Nebraska 2nd District,1,Biden +5.84%,D
Nebraska 3rd District,1,Trump +56.18%,R
Nevada,6,Biden +7.07%,D
New Hampshire,4,Biden +9.47%,D
New Jersey,14,Biden +25.53%,D
New Mexico,5,Biden +17.29%,D
New York,29,Biden +28.68%,D
North Carolina,15,Biden +2.59%,D
North Dakota,3,Trump +18.11%,R
Ohio,18,Biden +0.33%,D
Oklahoma,7,Trump +28.09%,R
Oregon,7,Biden +30.11%,D
Pennsylvania,20,Biden +6.47%,D
Rhode Island,4,Biden +23.71%,D
South Carolina,9,Trump +11.24%,R
South Dakota,3,Trump +23.29%,R
Tennessee,11,Trump +13.05%,R
Texas,38,Trump +0.31%,R
Utah,6,Trump +10.22%,R
Vermont,3,Biden +29.02%,D
Virginia,13,Trump +11.38%,R
Washington,12,Biden +32.1%,D
West Virginia,5,Trump +55.4%,R
Wisconsin,10,Biden +9.39%,D
Wyoming,3,Trump +53.41%,R
346,192
