name,ec,margin,winner
Alabama,9,Trump +18.55%,R
Alaska,3,Trump +6.64%,R
Arizona,11,Biden +1.74%,D
Arkansas,6,Trump +3.76%,R
California,55,Biden +33.2%,D
Colorado,9,Biden +15.59%,D
Connecticut,7,Biden +25.98%,D
District of Columbia,3,Biden +89.49%,D
Delaware,3,Biden +21.08%,D
Florida,29,Biden +6.28%,D
Georgia,16,Trump +1.6%,R
Hawaii,4,Biden +40.15%,D
Idaho,4,Trump +39.33%,R
Illinois,20,Biden +22.46%,D
Indiana,11,Trump +9.98%,R
Iowa,6,Biden +1.42%,D
Kansas,6,Trump +12.08%,R
Kentucky,8,Trump +20.3%,R
Louisiana,8,Trump +21.5%,R
Maine,2,Biden +16.56%,D
Maine 1st District,1,Biden +22.59%,D
Maine 2nd District,1,Biden +4.62%,D
Maryland,10,Biden +26.61%,D
Massachusetts,11,Biden +36.58%,D
Michigan,16,Biden +9.69%,D
Minnesota,10,Biden +11.28%,D
Mississippi,6,Trump +11.57%,R
Missouri,10,Trump +5.63%,R
Montana,3,Trump +9.01%,R
Nebraska,2,Trump +30.81%,R
Nebraska 1st District,1,Trump +39.81%,R
Nebraska 2nd District,1,Biden +6.59%,D
Nebraska 3rd District,1,Trump +56.65%,R
Nevada,6,Biden +8.76%,D
New Hampshire,4,Biden +9.19%,D
New Jersey,14,Biden +23.43%,D
New Mexico,5,Biden +18.56%,D
New York,29,Biden +31.28%,D
North Carolina,15,Biden +4.35%,D
North Dakota,3,Trump +19.32%,R
Ohio,18,Trump +1.39%,R
Oklahoma,7,Trump +26.57%,R
Oregon,7,Biden +28.84%,D
Pennsylvania,20,Biden +6.06%,D
Rhode Island,4,Biden +28.04%,D
South Carolina,9,Trump +10.61%,R
South Dakota,3,Trump +24.45%,R
Tennessee,11,Trump +13.22%,R
Texas,38,Trump +0.95%,R
Utah,6,Trump +10.52%,R
Vermont,3,Biden +29.44%,D
Virginia,13,Trump +10.66%,R
Washington,12,Biden +29.27%,D
West Virginia,5,Trump +54.35%,R
Wisconsin,10,Biden +9.41%,D
Wyoming,3,Trump +55.13%,R
328,210
