name,ec,margin,winner
Alabama,9,Trump +19.24%,R
Alaska,3,Trump +8.1%,R
Arizona,11,Biden +2.03%,D
Arkansas,6,Trump +2.93%,R
California,55,Biden +33.43%,D
Colorado,9,Biden +15.61%,D
Connecticut,7,Biden +28.07%,D
District of Columbia,3,Biden +88.41%,D
Delaware,3,Biden +20.51%,D
Florida,29,Biden +6.91%,D
Georgia,16,Trump +3.2%,R
Hawaii,4,Biden +41.22%,D
Idaho,4,Trump +37.6%,R
Illinois,20,Biden +20.45%,D
Indiana,11,Trump +11.53%,R
Iowa,6,Biden +1.67%,D
Kansas,6,Trump +12.94%,R
Kentucky,8,Trump +22.45%,R
Louisiana,8,Trump +21.78%,R
Maine,2,Biden +16.23%,D
Maine 1st District,1,Biden +26.36%,D
Maine 2nd District,1,Biden +3.17%,D
Maryland,10,Biden +28.33%,D
Massachusetts,11,Biden +37.09%,D
Michigan,16,Biden +7.72%,D
Minnesota,10,Biden +10.11%,D
Mississippi,6,Trump +10.58%,R
Missouri,10,Trump +6.16%,R
Montana,3,Trump +10.26%,R
Nebraska,2,Trump +29.06%,R
Nebraska 1st District,1,Trump +40.19%,R
Nebraska 2nd District,1,Biden +6.25%,D
Nebraska 3rd District,1,Trump +55.71%,R
Nevada,6,Biden +8.79%,D
New Hampshire,4,Biden +8.56%,D
New Jersey,14,Biden +25.44%,D
New Mexico,5,Biden +16.63%,D
New York,29,Biden +31.96%,D
North Carolina,15,Biden +4.12%,D
North Dakota,3,Trump +18.05%,R
Ohio,18,Trump +1.61%,R
Oklahoma,7,Trump +27.21%,R
Oregon,7,Biden +30.62%,D
Pennsylvania,20,Biden +8.0%,D
Rhode Island,4,Biden +26.19%,D
South Carolina,9,Trump +9.98%,R
South Dakota,3,Trump +23.86%,R
Tennessee,11,Trump +14.18%,R
Texas,38,Trump +1.27%,R
Utah,6,Trump +10.16%,R
Vermont,3,Biden +29.81%,D
Virginia,13,Trump +12.23%,R
Washington,12,Biden +30.95%,D
West Virginia,5,Trump +55.16%,R
Wisconsin,10,Biden +10.04%,D
Wyoming,3,Trump +55.09%,R
328,210
