name,ec,margin,winner
Alabama,9,Trump +18.56%,R
Alaska,3,Trump +6.68%,R
Arizona,11,Biden +4.05%,D
Arkansas,6,Trump +2.99%,R
California,55,Biden +32.84%,D
Colorado,9,Biden +15.26%,D
Connecticut,7,Biden +27.48%,D
District of Columbia,3,Biden +89.7%,D
Delaware,3,Biden +20.46%,D
Florida,29,Biden +7.01%,D
Georgia,16,Trump +2.25%,R
Hawaii,4,Biden +40.56%,D
Idaho,4,Trump +38.9%,R
Illinois,20,Biden +22.09%,D
Indiana,11,Trump +11.29%,R
Iowa,6,Biden +1.43%,D
Kansas,6,Trump +14.58%,R
Kentucky,8,Trump +21.65%,R
Louisiana,8,Trump +23.41%,R
Maine,2,Biden +15.27%,D
Maine 1st District,1,Biden +23.82%,D
Maine 2nd District,1,Biden +5.36%,D
Maryland,10,Biden +26.6%,D
Massachusetts,11,Biden +37.34%,D
Michigan,16,Biden +8.44%,D
Minnesota,10,Biden +8.48%,D
Mississippi,6,Trump +11.42%,R
Missouri,10,Trump +7.55%,R
Montana,3,Trump +8.92%,R
Nebraska,2,Trump +29.6%,R
Nebraska 1st District,1,Trump +40.12%,R
Nebraska 2nd District,1,Biden +5.41%,D
Nebraska 3rd District,1,Trump +57.04%,R
Nevada,6,Biden +6.96%,D
New Hampshire,4,Biden +9.78%,D
New Jersey,14,Biden +25.39%,D
New Mexico,5,Biden +16.07%,D
New York,29,Biden +30.18%,D
North Carolina,15,Biden +4.13%,D
North Dakota,3,Trump +19.78%,R
Ohio,18,Biden +0.3%,D
Oklahoma,7,Trump +27.52%,R
Oregon,7,Biden +30.04%,D
Pennsylvania,20,Biden +9.41%,D
Rhode Island,4,Biden +26.01%,D
South Carolina,9,Trump +10.4%,R
South Dakota,3,Trump +24.02%,R
Tennessee,11,Trump +15.85%,R
Texas,38,Trump +0.5%,R
Utah,6,Trump +12.44%,R
Vermont,3,Biden +28.13%,D
Virginia,13,Trump +11.49%,R
Washington,12,Biden +31.57%,D
West Virginia,5,Trump +56.8%,R
Wisconsin,10,Biden +8.49%,D
Wyoming,3,Trump +55.8%,R
346,192
