name,ec,margin,winner
Alabama,9,Trump +20.8%,R
Alaska,3,Trump +8.04%,R
Arizona,11,Biden +1.45%,D
Arkansas,6,Trump +3.5%,R
California,55,Biden +31.79%,D
Colorado,9,Biden +15.26%,D
Connecticut,7,Biden +27.16%,D
District of Columbia,3,Biden +89.0%,D
Delaware,3,Biden +21.28%,D
Florida,29,Biden +5.75%,D
Georgia,16,Trump +3.09%,R
Hawaii,4,Biden +40.85%,D
Idaho,4,Trump +38.14%,R
Illinois,20,Biden +23.7%,D
Indiana,11,Trump +10.8%,R
Iowa,6,Biden +2.04%,D
Kansas,6,Trump +12.08%,R
Kentucky,8,Trump +20.67%,R
Louisiana,8,Trump +20.59%,R
Maine,2,Biden +16.27%,D
Maine 1st District,1,Biden +25.12%,D
Maine 2nd District,1,Biden +4.2%,D
Maryland,10,Biden +27.03%,D
Massachusetts,11,Biden +38.51%,D
Michigan,16,Biden +9.6%,D
Minnesota,10,Biden +10.8%,D
Mississippi,6,Trump +11.09%,R
Missouri,10,Trump +7.62%,R
Montana,3,Trump +10.73%,R
Nebraska,2,Trump +29.02%,R
Nebraska 1st District,1,Trump +41.2%,R
Nebraska 2nd District,1,Biden +6.3%,D
Nebraska 3rd District,1,Trump +55.72%,R
Nevada,6,Biden +9.04%,D
New Hampshire,4,Biden +9.38%,D
New Jersey,14,Biden +24.98%,D
New Mexico,5,Biden +16.43%,D
New York,29,Biden +29.8%,D
North Carolina,15,Biden +2.58%,D
North Dakota,3,Trump +17.51%,R
Ohio,18,Biden +0.5%,D
Oklahoma,7,Trump +24.12%,R
Oregon,7,Biden +30.33%,D
Pennsylvania,20,Biden +6.52%,D
Rhode Island,4,Biden +24.86%,D
South Carolina,9,Trump +10.31%,R
South Dakota,3,Trump +22.69%,R
Tennessee,11,Trump +14.35%,R
Texas,38,Trump +0.98%,R
Utah,6,Trump +11.66%,R
Vermont,3,Biden +28.52%,D
Virginia,13,Trump +10.99%,R
Washington,12,Biden +31.83%,D
West Virginia,5,Trump +54.62%,R
Wisconsin,10,Biden +9.68%,D
Wyoming,3,Trump +55.04%,R
346,192
