name,ec,margin,winner
Alabama,9,Trump +17.46%,R
Alaska,3,Trump +8.49%,R
Arizona,11,Biden +1.3%,D
Arkansas,6,Trump +2.36%,R
California,55,Biden +32.33%,D
Colorado,9,Biden +15.42%,D
Connecticut,7,Biden +28.01%,D
District of Columbia,3,Biden +89.36%,D
Delaware,3,Biden +21.77%,D
Florida,29,Biden +5.74%,D
Georgia,16,Trump +1.91%,R
Hawaii,4,Biden +40.3%,D
Idaho,4,Trump +36.92%,R
Illinois,20,Biden +21.75%,D
Indiana,11,Trump +11.54%,R
Iowa,6,Biden +1.27%,D
Kansas,6,Trump +12.17%,R
Kentucky,8,Trump +21.21%,R
Louisiana,8,Trump +23.05%,R
Maine,2,Biden +15.4%,D
Maine 1st District,1,Biden +22.11%,D
Maine 2nd District,1,Biden +5.67%,D
Maryland,10,Biden +27.84%,D
Massachusetts,11,Biden +36.75%,D
Michigan,16,Biden +8.94%,D
Minnesota,10,Biden +9.12%,D
Mississippi,6,Trump +11.45%,R
Missouri,10,Trump +6.67%,R
Montana,3,Trump +10.49%,R
Nebraska,2,Trump +30.49%,R
Nebraska 1st District,1,Trump +42.33%,R
Nebraska 2nd District,1,Biden +5.08%,D
Nebraska 3rd District,1,Trump +58.88%,R
Nevada,6,Biden +10.27%,D
New Hampshire,4,Biden +8.82%,D
New Jersey,14,Biden +25.84%,D
New Mexico,5,Biden +17.67%,D
New York,29,Biden +28.95%,D
North Carolina,15,Biden +3.29%,D
North Dakota,3,Trump +20.42%,R
Ohio,18,Biden +0.23%,D
Oklahoma,7,Trump +28.95%,R
Oregon,7,Biden +30.57%,D
Pennsylvania,20,Biden +6.72%,D
Rhode Island,4,Biden +25.73%,D
South Carolina,9,Trump +10.0%,R
South Dakota,3,Trump +23.21%,R
Tennessee,11,Trump +14.24%,R
Texas,38,Trump +0.59%,R
Utah,6,Trump +10.72%,R
Vermont,3,Biden +27.78%,D
Virginia,13,Trump +11.69%,R
Washington,12,Biden +31.03%,D
West Virginia,5,Trump +54.58%,R
Wisconsin,10,Biden +8.84%,D
Wyoming,3,Trump +55.66%,R
346,192
