name,ec,margin,winner
Alabama,9,Trump +17.76%,R
Alaska,3,Trump +7.8%,R
Arizona,11,Trump +0.35%,R
Arkansas,6,Trump +2.9%,R
California,55,Biden +32.37%,D
Colorado,9,Biden +15.92%,D
Connecticut,7,Biden +27.56%,D
District of Columbia,3,Biden +89.04%,D
Delaware,3,Biden +22.1%,D
Florida,29,Biden +7.98%,D
Georgia,16,Trump +3.87%,R
Hawaii,4,Biden +40.51%,D
Idaho,4,Trump +36.34%,R
Illinois,20,Biden +22.19%,D
Indiana,11,Trump +11.64%,R
Iowa,6,Biden +1.54%,D
Kansas,6,Trump +13.92%,R
Kentucky,8,Trump +18.8%,R
Louisiana,8,Trump +22.21%,R
Maine,2,Biden +16.42%,D
Maine 1st District,1,Biden +26.33%,D
Maine 2nd District,1,Biden +5.95%,D
Maryland,10,Biden +25.36%,D
Massachusetts,11,Biden +38.13%,D
Michigan,16,Biden +6.51%,D
Minnesota,10,Biden +12.48%,D
Mississippi,6,Trump +10.28%,R
Missouri,10,Trump +6.36%,R
Montana,3,Trump +10.01%,R
Nebraska,2,Trump +31.2%,R
Nebraska 1st District,1,Trump +40.57%,R
Nebraska 2nd District,1,Biden +5.98%,D
Nebraska 3rd District,1,Trump +54.56%,R
Nevada,6,Biden +7.88%,D
New Hampshire,4,Biden +8.66%,D
New Jersey,14,Biden +25.58%,D
New Mexico,5,Biden +17.8%,D
New York,29,Biden +29.12%,D
North Carolina,15,Biden +3.1%,D
North Dakota,3,Trump +19.53%,R
Ohio,18,Biden +2.14%,D
Oklahoma,7,Trump +28.3%,R
Oregon,7,Biden +30.84%,D
Pennsylvania,20,Biden +6.79%,D
Rhode Island,4,Biden +26.06%,D
South Carolina,9,Trump +11.27%,R
South Dakota,3,Trump +23.36%,R
Tennessee,11,Trump +13.86%,R
Texas,38,Trump +1.59%,R
Utah,6,Trump +9.36%,R
Vermont,3,Biden +27.27%,D
Virginia,13,Trump +12.63%,R
Washington,12,Biden +32.39%,D
West Virginia,5,Trump +55.71%,R
Wisconsin,10,Biden +8.04%,D
Wyoming,3,Trump +55.24%,R
335,203
