name,ec,margin,winner
Alabama,9,Trump +18.02%,R
Alaska,3,Trump +7.68%,R
Arizona,11,Biden +3.09%,D
Arkansas,6,Trump +5.95%,R
California,55,Biden +33.65%,D
Colorado,9,Biden +15.24%,D
Connecticut,7,Biden +27.36%,D
District of Columbia,3,Biden +89.47%,D
Delaware,3,Biden +21.57%,D
Florida,29,Biden +7.17%,D
Georgia,16,Trump +3.16%,R
Hawaii,4,Biden +40.56%,D
Idaho,4,Trump +38.08%,R
Illinois,20,Biden +22.24%,D
Indiana,11,Trump +11.88%,R
Iowa,6,Biden +1.86%,D
Kansas,6,Trump +13.89%,R
Kentucky,8,Trump +19.96%,R
Louisiana,8,Trump +23.15%,R
Maine,2,Biden +13.3%,D
Maine 1st District,1,Biden +25.22%,D
Maine 2nd District,1,Biden +3.89%,D
Maryland,10,Biden +26.73%,D
Massachusetts,11,Biden +38.34%,D
Michigan,16,Biden +10.24%,D
Minnesota,10,Biden +9.31%,D
Mississippi,6,Trump +11.37%,R
Missouri,10,Trump +6.67%,R
Montana,3,Trump +9.88%,R
Nebraska,2,Trump +30.48%,R
Nebraska 1st District,1,Trump +40.69%,R
Nebraska 2nd District,1,Biden +5.28%,D
Nebraska 3rd District,1,Trump +57.52%,R
Nevada,6,Biden +8.65%,D
New Hampshire,4,Biden +9.22%,D
New Jersey,14,Biden +25.57%,D
New Mexico,5,Biden +17.12%,D
New York,29,Biden +29.79%,D
North Carolina,15,Biden +3.24%,D
North Dakota,3,Trump +18.54%,R
Ohio,18,Trump +1.02%,R
Oklahoma,7,Trump +28.78%,R
Oregon,7,Biden +29.13%,D
Pennsylvania,20,Biden +7.71%,D
Rhode Island,4,Biden +26.99%,D
South Carolina,9,Trump +10.23%,R
South Dakota,3,Trump +23.14%,R
Tennessee,11,Trump +15.8%,R
Texas,38,Biden +1.06%,D
Utah,6,Trump +11.55%,R
Vermont,3,Biden +29.03%,D
Virginia,13,Trump +13.29%,R
Washington,12,Biden +32.52%,D
West Virginia,5,Trump +56.21%,R
Wisconsin,10,Biden +7.42%,D
Wyoming,3,Trump +56.1%,R
366,172
