name,ec,margin,winner
Alabama,9,Trump +18.95%,R
Alaska,3,Trump +7.23%,R
Arizona,11,Biden +2.14%,D
Arkansas,6,Trump +3.18%,R
California,55,Biden +33.46%,D
Colorado,9,Biden +15.41%,D
Connecticut,7,Biden +28.21%,D
District of Columbia,3,Biden +89.34%,D
Delaware,3,Biden +22.29%,D
Florida,29,Biden +6.53%,D
Georgia,16,Trump +3.03%,R
Hawaii,4,Biden +39.16%,D
Idaho,4,Trump +40.48%,R
Illinois,20,Biden +21.03%,D
Indiana,11,Trump +12.35%,R
Iowa,6,Biden +1.47%,D
Kansas,6,Trump +13.96%,R
Kentucky,8,Trump +21.55%,R
Louisiana,8,Trump +21.77%,R
Maine,2,Biden +15.89%,D
Maine 1st District,1,Biden +24.54%,D
Maine 2nd District,1,Biden +3.22%,D
Maryland,10,Biden +26.5%,D
Massachusetts,11,Biden +36.59%,D
Michigan,16,Biden +9.38%,D
Minnesota,10,Biden +10.31%,D
Mississippi,6,Trump +9.94%,R
Missouri,10,Trump +7.71%,R
Montana,3,Trump +9.18%,R
Nebraska,2,Trump +30.35%,R
Nebraska 1st District,1,Trump +40.0%,R
Nebraska 2nd District,1,Biden +5.4%,D
Nebraska 3rd District,1,Trump +56.83%,R
Nevada,6,Biden +7.85%,D
New Hampshire,4,Biden +7.91%,D
New Jersey,14,Biden +24.98%,D
New Mexico,5,Biden +17.64%,D
New York,29,Biden +30.39%,D
North Carolina,15,Biden +3.43%,D
North Dakota,3,Trump +19.64%,R
Ohio,18,Trump +0.46%,R
Oklahoma,7,Trump +28.3%,R
Oregon,7,Biden +29.05%,D
Pennsylvania,20,Biden +6.56%,D
Rhode Island,4,Biden +27.03%,D
South Carolina,9,Trump +8.53%,R
South Dakota,3,Trump +23.15%,R
Tennessee,11,Trump +14.15%,R
Texas,38,Biden +1.83%,D
Utah,6,Trump +11.5%,R
Vermont,3,Biden +29.83%,D
Virginia,13,Trump +11.69%,R
Washington,12,Biden +30.28%,D
West Virginia,5,Trump +55.1%,R
Wisconsin,10,Biden +7.88%,D
Wyoming,3,Trump +55.66%,R
366,172
