name,ec,margin,winner
Alabama,9,Trump +19.06%,R
Alaska,3,Trump +9.04%,R
Arizona,11,Biden +3.12%,D
Arkansas,6,Trump +1.44%,R
California,55,Biden +33.07%,D
Colorado,9,Biden +15.59%,D
Connecticut,7,Biden +27.6%,D
District of Columbia,3,Biden +89.82%,D
Delaware,3,Biden +22.88%,D
Florida,29,Biden +5.61%,D
Georgia,16,Trump +3.82%,R
Hawaii,4,Biden +41.05%,D
Idaho,4,Trump +37.76%,R
Illinois,20,Biden +23.99%,D
Indiana,11,Trump +13.96%,R
Iowa,6,Biden +0.81%,D
Kansas,6,Trump +12.42%,R
Kentucky,8,Trump +22.79%,R
Louisiana,8,Trump +22.2%,R
Maine,2,Biden +17.28%,D
Maine 1st District,1,Biden +23.44%,D
Maine 2nd District,1,Biden +3.83%,D
Maryland,10,Biden +28.02%,D
Massachusetts,11,Biden +38.07%,D
Michigan,16,Biden +8.61%,D
Minnesota,10,Biden +8.51%,D
Mississippi,6,Trump +10.72%,R
Missouri,10,Trump +8.37%,R
Montana,3,Trump +10.26%,R
Nebraska,2,Trump +29.88%,R
Nebraska 1st District,1,Trump +40.95%,R
Nebraska 2nd District,1,Biden +7.8%,D
Nebraska 3rd District,1,Trump +56.02%,R
Nevada,6,Biden +9.22%,D
New Hampshire,4,Biden +8.49%,D
New Jersey,14,Biden +23.87%,D
New Mexico,5,Biden +16.74%,D
New York,29,Biden +28.24%,D
North Carolina,15,Biden +2.85%,D
North Dakota,3,Trump +20.46%,R
Ohio,18,Biden +0.88%,D
Oklahoma,7,Trump +26.97%,R
Oregon,7,Biden +29.3%,D
Pennsylvania,20,Biden +7.71%,D
Rhode Island,4,Biden +26.88%,D
South Carolina,9,Trump +11.52%,R
South Dakota,3,Trump +23.4%,R
Tennessee,11,Trump +15.17%,R
Texas,38,Trump +1.14%,R
Utah,6,Trump +10.68%,R
Vermont,3,Biden +28.8%,D
Virginia,13,Trump +11.54%,R
Washington,12,Biden +30.07%,D
West Virginia,5,Trump +54.49%,R
Wisconsin,10,Biden +8.2%,D
Wyoming,3,Trump +53.91%,R
346,192
