name,ec,margin,winner
Alabama,9,Trump +17.96%,R
Alaska,3,Trump +6.04%,R
Arizona,11,Biden +0.28%,D
Arkansas,6,Trump +2.13%,R
California,55,Biden +33.07%,D
Colorado,9,Biden +14.85%,D
Connecticut,7,Biden +30.03%,D
District of Columbia,3,Biden +89.35%,D
Delaware,3,Biden +22.35%,D
Florida,29,Biden +6.58%,D
Georgia,16,Trump +1.25%,R
Hawaii,4,Biden +41.55%,D
Idaho,4,Trump +37.13%,R
Illinois,20,Biden +21.61%,D
Indiana,11,Trump +11.12%,R
Iowa,6,Trump +0.4%,R
Kansas,6,Trump +14.69%,R
Kentucky,8,Trump +21.04%,R
Louisiana,8,Trump +21.85%,R
Maine,2,Biden +14.88%,D
Maine 1st District,1,Biden +25.28%,D
Maine 2nd District,1,Biden +4.1%,D
Maryland,10,Biden +27.29%,D
Massachusetts,11,Biden +37.08%,D
Michigan,16,Biden +9.93%,D
Minnesota,10,Biden +10.73%,D
Mississippi,6,Trump +10.82%,R
Missouri,10,Trump +7.12%,R
Montana,3,Trump +10.31%,R
Nebraska,2,Trump +30.26%,R
Nebraska 1st District,1,Trump +40.37%,R
Nebraska 2nd District,1,Biden +7.91%,D
Nebraska 3rd District,1,Trump +55.83%,R
Nevada,6,Biden +6.56%,D
New Hampshire,4,Biden +9.97%,D
New Jersey,14,Biden +25.95%,D
New Mexico,5,Biden +16.63%,D
New York,29,Biden +30.73%,D
North Carolina,15,Biden +2.32%,D
North Dakota,3,Trump +20.78%,R
Ohio,18,Biden +1.2%,D
Oklahoma,7,Trump +27.88%,R
Oregon,7,Biden +29.57%,D
Pennsylvania,20,Biden +7.62%,D
Rhode Island,4,Biden +24.79%,D
South Carolina,9,Trump +7.6%,R
South Dakota,3,Trump +24.57%,R
Tennessee,11,Trump +13.86%,R
Texas,38,Biden +1.67%,D
Utah,6,Trump +10.72%,R
Vermont,3,Biden +28.74%,D
Virginia,13,Trump +11.31%,R
Washington,12,Biden +32.43%,D
West Virginia,5,Trump +56.12%,R
Wisconsin,10,Biden +6.47%,D
Wyoming,3,Trump +56.49%,R
378,160
