name,ec,margin,winner
Alabama,9,Trump +18.24%,R
Alaska,3,Trump +8.99%,R
Arizona,11,Biden +1.14%,D
Arkansas,6,Trump +2.41%,R
California,55,Biden +31.97%,D
Colorado,9,Biden +13.62%,D
Connecticut,7,Biden +28.1%,D
District of Columbia,3,Biden +89.46%,D
Delaware,3,Biden +21.93%,D
Florida,29,Biden +7.57%,D
Georgia,16,Trump +2.64%,R
Hawaii,4,Biden +40.16%,D
Idaho,4,Trump +39.72%,R
Illinois,20,Biden +22.56%,D
Indiana,11,Trump +13.12%,R
Iowa,6,Trump +0.31%,R
Kansas,6,Trump +12.27%,R
Kentucky,8,Trump +22.06%,R
Louisiana,8,Trump +21.69%,R
Maine,2,Biden +17.34%,D
Maine 1st District,1,Biden +26.58%,D
Maine 2nd District,1,Biden +3.7%,D
Maryland,10,Biden +26.57%,D
Massachusetts,11,Biden +38.41%,D
Michigan,16,Biden +11.2%,D
Minnesota,10,Biden +9.59%,D
Mississippi,6,Trump +10.0%,R
Missouri,10,Trump +6.16%,R
Montana,3,Trump +10.22%,R
Nebraska,2,Trump +31.65%,R
Nebraska 1st District,1,Trump +38.93%,R
Nebraska 2nd District,1,Biden +7.22%,D
Nebraska 3rd District,1,Trump +55.28%,R
Nevada,6,Biden +7.41%,D
New Hampshire,4,Biden +8.18%,D
New Jersey,14,Biden +24.71%,D
New Mexico,5,Biden +16.12%,D
New York,29,Biden +29.04%,D
North Carolina,15,Biden +2.49%,D
North Dakota,3,Trump +19.35%,R
Ohio,18,Trump +0.1%,R
Oklahoma,7,Trump +27.86%,R
Oregon,7,Biden +28.76%,D
Pennsylvania,20,Biden +8.73%,D
Rhode Island,4,Biden +26.84%,D
South Carolina,9,Trump +9.14%,R
South Dakota,3,Trump +22.34%,R
Tennessee,11,Trump +16.02%,R
Texas,38,Biden +0.45%,D
Utah,6,Trump +11.72%,R
Vermont,3,Biden +27.98%,D
Virginia,13,Trump +11.27%,R
Washington,12,Biden +30.88%,D
West Virginia,5,Trump +55.26%,R
Wisconsin,10,Biden +9.86%,D
Wyoming,3,Trump +55.48%,R
360,178
