name,ec,margin,winner
Alabama,9,Trump +16.62%,R
Alaska,3,Trump +7.94%,R
Arizona,11,Biden +4.52%,D
Arkansas,6,Trump +2.16%,R
California,55,Biden +33.69%,D
Colorado,9,Biden +14.8%,D
Connecticut,7,Biden +27.79%,D
District of Columbia,3,Biden +89.33%,D
Delaware,3,Biden +23.4%,D
Florida,29,Biden +5.9%,D
Georgia,16,Trump +2.5%,R
Hawaii,4,Biden +39.45%,D
Idaho,4,Trump +38.26%,R
Illinois,20,Biden +22.23%,D
Indiana,11,Trump +12.99%,R
Iowa,6,Biden +2.17%,D
Kansas,6,Trump +14.83%,R
Kentucky,8,Trump +20.68%,R
Louisiana,8,Trump +22.85%,R
Maine,2,Biden +15.69%,D
Maine 1st District,1,Biden +25.15%,D
Maine 2nd District,1,Biden +5.58%,D
Maryland,10,Biden +26.27%,D
Massachusetts,11,Biden +36.54%,D
Michigan,16,Biden +9.07%,D
Minnesota,10,Biden +9.52%,D
Mississippi,6,Trump +11.11%,R
Missouri,10,Trump +7.84%,R
Montana,3,Trump +10.31%,R
Nebraska,2,Trump +30.83%,R
Nebraska 1st District,1,Trump +41.73%,R
Nebraska 2nd District,1,Biden +6.39%,D
Nebraska 3rd District,1,Trump +56.94%,R
Nevada,6,Biden +7.64%,D
New Hampshire,4,Biden +10.52%,D
New Jersey,14,Biden +24.3%,D
New Mexico,5,Biden +16.42%,D
New York,29,Biden +30.04%,D
North Carolina,15,Biden +1.82%,D
North Dakota,3,Trump +19.86%,R
Ohio,18,Trump +0.55%,R
Oklahoma,7,Trump +28.17%,R
Oregon,7,Biden +30.6%,D
Pennsylvania,20,Biden +10.19%,D
Rhode Island,4,Biden +26.18%,D
South Carolina,9,Trump +8.69%,R
South Dakota,3,Trump +23.39%,R
Tennessee,11,Trump +14.91%,R
Texas,38,Trump +0.79%,R
Utah,6,Trump +12.14%,R
Vermont,3,Biden +27.71%,D
Virginia,13,Trump +11.54%,R
Washington,12,Biden +32.55%,D
West Virginia,5,Trump +55.62%,R
Wisconsin,10,Biden +8.22%,D
Wyoming,3,Trump +55.89%,R
328,210
