name,ec,margin,winner
Alabama,9,Trump +19.93%,R
Alaska,3,Trump +7.59%,R
Arizona,11,Biden +4.42%,D
Arkansas,6,Trump +4.29%,R
California,55,Biden +32.62%,D
Colorado,9,Biden +14.49%,D
Connecticut,7,Biden +28.11%,D
District of Columbia,3,Biden +89.16%,D
Delaware,3,Biden +22.74%,D
Florida,29,Biden +4.43%,D
Georgia,16,Trump +2.19%,R
Hawaii,4,Biden +40.88%,D
Idaho,4,Trump +37.15%,R
Illinois,20,Biden +21.55%,D
Indiana,11,Trump +13.12%,R
Iowa,6,Biden +1.34%,D
Kansas,6,Trump +13.86%,R
Kentucky,8,Trump +21.4%,R
Louisiana,8,Trump +22.02%,R
Maine,2,Biden +15.02%,D
Maine 1st District,1,Biden +24.64%,D
Maine 2nd District,1,Biden +3.11%,D
Maryland,10,Biden +27.3%,D
Massachusetts,11,Biden +37.27%,D
Michigan,16,Biden +8.97%,D
Minnesota,10,Biden +9.84%,D
Mississippi,6,Trump +11.6%,R
Missouri,10,Trump +8.41%,R
Montana,3,Trump +10.3%,R
Nebraska,2,Trump +30.68%,R
Nebraska 1st District,1,Trump +40.64%,R
Nebraska 2nd District,1,Biden +5.13%,D
Nebraska 3rd District,1,Trump +58.35%,R
Nevada,6,Biden +9.13%,D
New Hampshire,4,Biden +7.62%,D
New Jersey,14,Biden +26.47%,D
New Mexico,5,Biden +17.51%,D
New York,29,Biden +29.99%,D
North Carolina,15,Biden +1.49%,D
North Dakota,3,Trump +19.94%,R
Ohio,18,Biden +0.17%,D
Oklahoma,7,Trump +28.05%,R
Oregon,7,Biden +29.13%,D
Pennsylvania,20,Biden +9.29%,D
Rhode Island,4,Biden +27.31%,D
South Carolina,9,Trump +9.83%,R
South Dakota,3,Trump +23.37%,R
Tennessee,11,Trump +15.84%,R
Texas,38,Trump +2.13%,R
Utah,6,Trump +10.31%,R
Vermont,3,Biden +27.8%,D
Virginia,13,Trump +11.11%,R
Washington,12,Biden +31.24%,D
West Virginia,5,Trump +55.8%,R
Wisconsin,10,Biden +8.36%,D
Wyoming,3,Trump +54.97%,R
346,192
