name,ec,margin,winner
Alabama,9,Trump +18.23%,R
Alaska,3,Trump +7.05%,R
Arizona,11,Biden +5.24%,D
Arkansas,6,Trump +1.21%,R
California,55,Biden +32.65%,D
Colorado,9,Biden +14.93%,D
Connecticut,7,Biden +26.87%,D
District of Columbia,3,Biden +89.49%,D
Delaware,3,Biden +22.5%,D
Florida,29,Biden +7.23%,D
Georgia,16,Trump +2.57%,R
Hawaii,4,Biden +40.62%,D
Idaho,4,Trump +38.34%,R
Illinois,20,Biden +22.29%,D
Indiana,11,Trump +11.81%,R
Iowa,6,Biden +3.24%,D
Kansas,6,Trump +13.45%,R
Kentucky,8,Trump +19.9%,R
Louisiana,8,Trump +22.96%,R
Maine,2,Biden +14.06%,D
Maine 1st District,1,Biden +23.51%,D
Maine 2nd District,1,Biden +5.53%,D
Maryland,10,Biden +28.29%,D
Massachusetts,11,Biden +37.65%,D
Michigan,16,Biden +9.3%,D
Minnesota,10,Biden +11.13%,D
Mississippi,6,Trump +11.47%,R
Missouri,10,Trump +7.75%,R
Montana,3,Trump +7.91%,R
Nebraska,2,Trump +29.53%,R
Nebraska 1st District,1,Trump +40.49%,R
Nebraska 2nd District,1,Biden +6.81%,D
Nebraska 3rd District,1,Trump +56.27%,R
Nevada,6,Biden +9.08%,D
New Hampshire,4,Biden +8.54%,D
New Jersey,14,Biden +26.08%,D
New Mexico,5,Biden +16.07%,D
New York,29,Biden +28.34%,D
North Carolina,15,Biden +5.08%,D
North Dakota,3,Trump +19.08%,R
Ohio,18,Biden +0.5%,D
Oklahoma,7,Trump +27.32%,R
Oregon,7,Biden +30.04%,D
Pennsylvania,20,Biden +7.21%,D
Rhode Island,4,Biden +25.08%,D
South Carolina,9,Trump +8.92%,R
South Dakota,3,Trump +25.19%,R
Tennessee,11,Trump +14.54%,R
Texas,38,Biden +0.4%,D
Utah,6,Trump +11.94%,R
Vermont,3,Biden +28.06%,D
Virginia,13,Trump +9.72%,R
Washington,12,Biden +29.88%,D
West Virginia,5,Trump +55.75%,R
Wisconsin,10,Biden +7.81%,D
Wyoming,3,Trump +55.28%,R
384,154
