name,ec,margin,winner
Alabama,9,Trump +17.79%,R
Alaska,3,Trump +7.66%,R
Arizona,11,Biden +3.02%,D
Arkansas,6,Trump +2.24%,R
California,55,Biden +33.49%,D
Colorado,9,Biden +14.23%,D
Connecticut,7,Biden +28.2%,D
District of Columbia,3,Biden +88.95%,D
Delaware,3,Biden +22.04%,D
Florida,29,Biden +4.68%,D
Georgia,16,Trump +1.65%,R
Hawaii,4,Biden +41.15%,D
Idaho,4,Trump +38.46%,R
Illinois,20,Biden +23.95%,D
Indiana,11,Trump +12.11%,R
Iowa,6,Biden +2.76%,D
Kansas,6,Trump +13.19%,R
Kentucky,8,Trump +20.73%,R
Louisiana,8,Trump +22.32%,R
Maine,2,Biden +14.85%,D
Maine 1st District,1,Biden +24.07%,D
Maine 2nd District,1,Biden +5.43%,D
Maryland,10,Biden +25.28%,D
Massachusetts,11,Biden +38.68%,D
Michigan,16,Biden +8.58%,D
Minnesota,10,Biden +9.12%,D
Mississippi,6,Trump +9.52%,R
Missouri,10,Trump +6.57%,R
Montana,3,Trump +9.47%,R
Nebraska,2,Trump +28.52%,R
Nebraska 1st District,1,Trump +41.22%,R
Nebraska 2nd District,1,Biden +5.91%,D
Nebraska 3rd District,1,Trump +56.14%,R
Nevada,6,Biden +7.91%,D
New Hampshire,4,Biden +9.4%,D
New Jersey,14,Biden +25.54%,D
New Mexico,5,Biden +18.06%,D
New York,29,Biden +28.43%,D
North Carolina,15,Biden +3.14%,D
North Dakota,3,Trump +20.27%,R
Ohio,18,Trump +0.4%,R
Oklahoma,7,Trump +27.05%,R
Oregon,7,Biden +30.06%,D
Pennsylvania,20,Biden +7.94%,D
Rhode Island,4,Biden +26.25%,D
South Carolina,9,Trump +9.25%,R
South Dakota,3,Trump +23.55%,R
Tennessee,11,Trump +13.26%,R
Texas,38,Trump +2.99%,R
Utah,6,Trump +10.95%,R
Vermont,3,Biden +28.63%,D
Virginia,13,Trump +12.08%,R
Washington,12,Biden +30.53%,D
West Virginia,5,Trump +55.05%,R
Wisconsin,10,Biden +8.2%,D
Wyoming,3,Trump +56.6%,R
328,210
