name,ec,margin,winner
Alabama,9,Trump +17.91%,R
Alaska,3,Trump +7.22%,R
Arizona,11,Biden +2.64%,D
Arkansas,6,Trump +2.54%,R
California,55,Biden +32.76%,D
Colorado,9,Biden +15.17%,D
Connecticut,7,Biden +27.93%,D
District of Columbia,3,Biden +89.95%,D
Delaware,3,Biden +23.1%,D
Florida,29,Biden +5.54%,D
Georgia,16,Trump +1.76%,R
Hawaii,4,Biden +40.24%,D
Idaho,4,Trump +38.37%,R
Illinois,20,Biden +21.9%,D
Indiana,11,Trump +13.2%,R
Iowa,6,Biden +0.41%,D
Kansas,6,Trump +14.28%,R
Kentucky,8,Trump +20.88%,R
Louisiana,8,Trump +22.66%,R
Maine,2,Biden +15.67%,D
Maine 1st District,1,Biden +24.39%,D
Maine 2nd District,1,Biden +2.81%,D
Maryland,10,Biden +27.91%,D
Massachusetts,11,Biden +37.73%,D
Michigan,16,Biden +10.14%,D
Minnesota,10,Biden +11.5%,D
Mississippi,6,Trump +11.78%,R
Missouri,10,Trump +7.84%,R
Montana,3,Trump +10.58%,R
Nebraska,2,Trump +32.12%,R
Nebraska 1st District,1,Trump +40.78%,R
Nebraska 2nd District,1,Biden +4.47%,D
Nebraska 3rd District,1,Trump +55.97%,R
Nevada,6,Biden +7.23%,D
New Hampshire,4,Biden +9.26%,D
New Jersey,14,Biden +24.7%,D
New Mexico,5,Biden +17.05%,D
New York,29,Biden +30.65%,D
North Carolina,15,Biden +2.44%,D
North Dakota,3,Trump +22.65%,R
Ohio,18,Biden +0.54%,D
Oklahoma,7,Trump +27.2%,R
Oregon,7,Biden +29.8%,D
Pennsylvania,20,Biden +8.46%,D
Rhode Island,4,Biden +25.07%,D
South Carolina,9,Trump +8.45%,R
South Dakota,3,Trump +21.66%,R
Tennessee,11,Trump +14.7%,R
Texas,38,Trump +0.12%,R
Utah,6,Trump +9.8%,R
Vermont,3,Biden +28.97%,D
Virginia,13,Trump +11.39%,R
Washington,12,Biden +31.43%,D
West Virginia,5,Trump +55.73%,R
Wisconsin,10,Biden +8.86%,D
Wyoming,3,Trump +55.03%,R
346,192
