name,ec,margin,winner
Alabama,9,Trump +16.37%,R
Alaska,3,Trump +7.55%,R
Arizona,11,Biden +3.22%,D
Arkansas,6,Trump +1.87%,R
California,55,Biden +33.97%,D
Colorado,9,Biden +16.32%,D
Connecticut,7,Biden +29.49%,D
District of Columbia,3,Biden +88.98%,D
Delaware,3,Biden +21.81%,D
Florida,29,Biden +7.55%,D
Georgia,16,Trump +3.33%,R
Hawaii,4,Biden +39.65%,D
Idaho,4,Trump +35.57%,R
Illinois,20,Biden +23.08%,D
Indiana,11,Trump +13.34%,R
Iowa,6,Trump +1.59%,R
Kansas,6,Trump +12.95%,R
Kentucky,8,Trump +21.74%,R
Louisiana,8,Trump +21.99%,R
Maine,2,Biden +16.8%,D
Maine 1st District,1,Biden +23.12%,D
Maine 2nd District,1,Biden +3.36%,D
Maryland,10,Biden +26.26%,D
Massachusetts,11,Biden +37.73%,D
Michigan,16,Biden +7.83%,D
Minnesota,10,Biden +9.22%,D
Mississippi,6,Trump +10.25%,R
Missouri,10,Trump +7.19%,R
Montana,3,Trump +10.92%,R
Nebraska,2,Trump +29.05%,R
Nebraska 1st District,1,Trump +41.21%,R
Nebraska 2nd District,1,Biden +7.01%,D
Nebraska 3rd District,1,Trump +56.01%,R
Nevada,6,Biden +8.74%,D
New Hampshire,4,Biden +8.24%,D
New Jersey,14,Biden +23.84%,D
New Mexico,5,Biden +17.36%,D
New York,29,Biden +29.39%,D
North Carolina,15,Biden +3.74%,D
North Dakota,3,Trump +18.58%,R
Ohio,18,Trump +0.27%,R
Oklahoma,7,Trump +27.86%,R
Oregon,7,Biden +30.58%,D
Pennsylvania,20,Biden +7.61%,D
Rhode Island,4,Biden +27.37%,D
South Carolina,9,Trump +8.57%,R
South Dakota,3,Trump +21.96%,R
Tennessee,11,Trump +14.27%,R
Texas,38,Biden +0.07%,D
Utah,6,Trump +11.66%,R
Vermont,3,Biden +29.2%,D
Virginia,13,Trump +12.18%,R
Washington,12,Biden +31.39%,D
West Virginia,5,Trump +55.38%,R
Wisconsin,10,Biden +7.96%,D
Wyoming,3,Trump +55.16%,R
360,178
