name,ec,margin,winner
Alabama,9,Trump +19.92%,R
Alaska,3,Trump +7.9%,R
Arizona,11,Biden +4.77%,D
Arkansas,6,Trump +1.69%,R
California,55,Biden +33.47%,D
Colorado,9,Biden +15.54%,D
Connecticut,7,Biden +29.11%,D
District of Columbia,3,Biden +89.78%,D
Delaware,3,Biden +22.43%,D
Florida,29,Biden +7.99%,D
Georgia,16,Trump +1.5%,R
Hawaii,4,Biden +41.37%,D
Idaho,4,Trump +38.11%,R
Illinois,20,Biden +22.04%,D
Indiana,11,Trump +11.44%,R
Iowa,6,Biden +0.24%,D
Kansas,6,Trump +13.62%,R
Kentucky,8,Trump +21.65%,R
Louisiana,8,Trump +22.25%,R
Maine,2,Biden +15.98%,D
Maine 1st District,1,Biden +23.61%,D
Maine 2nd District,1,Biden +5.5%,D
Maryland,10,Biden +28.49%,D
Massachusetts,11,Biden +34.71%,D
Michigan,16,Biden +7.78%,D
Minnesota,10,Biden +11.34%,D
Mississippi,6,Trump +12.5%,R
Missouri,10,Trump +7.08%,R
Montana,3,Trump +10.0%,R
Nebraska,2,Trump +29.56%,R
Nebraska 1st District,1,Trump +42.01%,R
Nebraska 2nd District,1,Biden +7.5%,D
Nebraska 3rd District,1,Trump +56.27%,R
Nevada,6,Biden +7.42%,D
New Hampshire,4,Biden +8.62%,D
New Jersey,14,Biden +24.4%,D
New Mexico,5,Biden +17.56%,D
New York,29,Biden +29.15%,D
North Carolina,15,Biden +3.09%,D
North Dakota,3,Trump +20.49%,R
Ohio,18,Trump +0.37%,R
Oklahoma,7,Trump +26.94%,R
Oregon,7,Biden +28.81%,D
Pennsylvania,20,Biden +7.94%,D
Rhode Island,4,Biden +23.87%,D
South Carolina,9,Trump +12.14%,R
South Dakota,3,Trump +22.37%,R
Tennessee,11,Trump +13.85%,R
Texas,38,Biden +1.36%,D
Utah,6,Trump +11.43%,R
Vermont,3,Biden +29.18%,D
Virginia,13,Trump +12.66%,R
Washington,12,Biden +31.45%,D
West Virginia,5,Trump +56.48%,R
Wisconsin,10,Biden +7.42%,D
Wyoming,3,Trump +55.08%,R
366,172
