name,ec,margin,winner
Alabama,9,Trump +19.36%,R
Alaska,3,Trump +6.39%,R
Arizona,11,Biden +2.33%,D
Arkansas,6,Trump +4.39%,R
California,55,Biden +33.45%,D
Colorado,9,Biden +15.31%,D
Connecticut,7,Biden +27.29%,D
District of Columbia,3,Biden +89.17%,D
Delaware,3,Biden +22.2%,D
Florida,29,Biden +8.28%,D
Georgia,16,Trump +2.74%,R
Hawaii,4,Biden +39.16%,D
Idaho,4,Trump +37.57%,R
Illinois,20,Biden +21.26%,D
Indiana,11,Trump +12.53%,R
Iowa,6,Biden +0.53%,D
Kansas,6,Trump +13.25%,R
Kentucky,8,Trump +21.72%,R
Louisiana,8,Trump +20.66%,R
Maine,2,Biden +15.64%,D
Maine 1st District,1,Biden +22.69%,D
Maine 2nd District,1,Biden +4.49%,D
Maryland,10,Biden +27.1%,D
Massachusetts,11,Biden +37.78%,D
Michigan,16,Biden +9.78%,D
Minnesota,10,Biden +10.43%,D
Mississippi,6,Trump +10.0%,R
Missouri,10,Trump +8.72%,R
Montana,3,Trump +9.37%,R
Nebraska,2,Trump +29.43%,R
Nebraska 1st District,1,Trump +39.24%,R
Nebraska 2nd District,1,Biden +7.55%,D
Nebraska 3rd District,1,Trump +57.12%,R
Nevada,6,Biden +7.09%,D
New Hampshire,4,Biden +8.13%,D
New Jersey,14,Biden +26.91%,D
New Mexico,5,Biden +15.55%,D
New York,29,Biden +30.33%,D
North Carolina,15,Biden +1.93%,D
North Dakota,3,Trump +18.9%,R
Ohio,18,Biden +1.06%,D
Oklahoma,7,Trump +26.6%,R
Oregon,7,Biden +27.96%,D
Pennsylvania,20,Biden +7.9%,D
Rhode Island,4,Biden +26.57%,D
South Carolina,9,Trump +8.79%,R
South Dakota,3,Trump +23.42%,R
Tennessee,11,Trump +14.34%,R
Texas,38,Trump +1.35%,R
Utah,6,Trump +11.85%,R
Vermont,3,Biden +28.74%,D
Virginia,13,Trump +12.52%,R
Washington,12,Biden +31.7%,D
West Virginia,5,Trump +54.78%,R
Wisconsin,10,Biden +8.43%,D
Wyoming,3,Trump +54.51%,R
346,192
