name,ec,margin,winner
Alabama,9,Trump +17.77%,R
Alaska,3,Trump +7.32%,R
Arizona,11,Biden +2.29%,D
Arkansas,6,Trump +3.98%,R
California,55,Biden +33.44%,D
Colorado,9,Biden +17.45%,D
Connecticut,7,Biden +28.74%,D
District of Columbia,3,Biden +88.82%,D
Delaware,3,Biden +22.74%,D
Florida,29,Biden +4.59%,D
Georgia,16,Trump +3.29%,R
Hawaii,4,Biden +40.95%,D
Idaho,4,Trump +39.27%,R
Illinois,20,Biden +22.13%,D
Indiana,11,Trump +12.84%,R
Iowa,6,Biden +1.49%,D
Kansas,6,Trump +14.01%,R
Kentucky,8,Trump +20.7%,R
Louisiana,8,Trump +21.5%,R
Maine,2,Biden +15.47%,D
Maine 1st District,1,Biden +25.74%,D
Maine 2nd District,1,Biden +5.76%,D
Maryland,10,Biden +28.01%,D
Massachusetts,11,Biden +36.54%,D
Michigan,16,Biden +9.41%,D
Minnesota,10,Biden +10.05%,D
Mississippi,6,Trump +10.93%,R
Missouri,10,Trump +6.82%,R
Montana,3,Trump +11.46%,R
Nebraska,2,Trump +30.28%,R
Nebraska 1st District,1,Trump +40.72%,R
Nebraska 2nd District,1,Biden +5.98%,D
Nebraska 3rd District,1,Trump +56.5%,R
Nevada,6,Biden +8.11%,D
New Hampshire,4,Biden +8.13%,D
New Jersey,14,Biden +22.67%,D
New Mexico,5,Biden +15.94%,D
New York,29,Biden +28.33%,D
North Carolina,15,Biden +3.8%,D
North Dakota,3,Trump +20.03%,R
Ohio,18,Trump +1.28%,R
Oklahoma,7,Trump +27.2%,R
Oregon,7,Biden +29.16%,D
Pennsylvania,20,Biden +7.43%,D
Rhode Island,4,Biden +26.11%,D
South Carolina,9,Trump +8.7%,R
South Dakota,3,Trump +24.11%,R
Tennessee,11,Trump +14.31%,R
Texas,38,Biden +0.28%,D
Utah,6,Trump +11.87%,R
Vermont,3,Biden +28.91%,D
Virginia,13,Trump +11.25%,R
Washington,12,Biden +30.9%,D
West Virginia,5,Trump +54.21%,R
Wisconsin,10,Biden +8.95%,D
Wyoming,3,Trump +56.07%,R
366,172
