name,ec,margin,winner
Alabama,9,Trump +18.2%,R
Alaska,3,Trump +8.58%,R
Arizona,11,Biden +3.03%,D
Arkansas,6,Trump +3.98%,R
California,55,Biden +32.02%,D
Colorado,9,Biden +15.74%,D
Connecticut,7,Biden +26.76%,D
District of Columbia,3,Biden +89.1%,D
Delaware,3,Biden +21.59%,D
Florida,29,Biden +5.87%,D
Georgia,16,Trump +1.52%,R
Hawaii,4,Biden +39.26%,D
Idaho,4,Trump +37.88%,R
Illinois,20,Biden +22.49%,D
Indiana,11,Trump +14.46%,R
Iowa,6,Biden +2.84%,D
Kansas,6,Trump +13.15%,R
Kentucky,8,Trump +20.26%,R
Louisiana,8,Trump +20.54%,R
Maine,2,Biden +14.82%,D
Maine 1st District,1,Biden +23.67%,D
Maine 2nd District,1,Biden +3.33%,D
Maryland,10,Biden +27.91%,D
Massachusetts,11,Biden +38.43%,D
Michigan,16,Biden +8.69%,D
Minnesota,10,Biden +8.24%,D
Mississippi,6,Trump +9.97%,R
Missouri,10,Trump +7.47%,R
Montana,3,Trump +8.79%,R
Nebraska,2,Trump +30.39%,R
Nebraska 1st District,1,Trump +41.5%,R
Nebraska 2nd District,1,Biden +5.16%,D
Nebraska 3rd District,1,Trump +56.69%,R
Nevada,6,Biden +7.08%,D
New Hampshire,4,Biden +9.49%,D
New Jersey,14,Biden +24.9%,D
New Mexico,5,Biden +17.52%,D
New York,29,Biden +28.68%,D
North Carolina,15,Biden +1.77%,D
North Dakota,3,Trump +19.91%,R
Ohio,18,Trump +0.38%,R
Oklahoma,7,Trump +29.19%,R
Oregon,7,Biden +30.87%,D
Pennsylvania,20,Biden +8.29%,D
Rhode Island,4,Biden +26.09%,D
South Carolina,9,Trump +9.56%,R
South Dakota,3,Trump +24.11%,R
Tennessee,11,Trump +13.6%,R
Texas,38,Trump +0.17%,R
Utah,6,Trump +12.06%,R
Vermont,3,Biden +28.05%,D
Virginia,13,Trump +12.48%,R
Washington,12,Biden +30.54%,D
West Virginia,5,Trump +54.8%,R
Wisconsin,10,Biden +7.08%,D
Wyoming,3,Trump +53.72%,R
328,210
