name,ec,margin,winner
Alabama,9,Trump +17.12%,R
Alaska,3,Trump +8.5%,R
Arizona,11,Biden +3.06%,D
Arkansas,6,Trump +3.28%,R
California,55,Biden +34.55%,D
Colorado,9,Biden +14.88%,D
Connecticut,7,Biden +27.69%,D
District of Columbia,3,Biden +89.04%,D
Delaware,3,Biden +21.47%,D
Florida,29,Biden +4.69%,D
Georgia,16,Trump +1.03%,R
Hawaii,4,Biden +39.54%,D
Idaho,4,Trump +37.81%,R
Illinois,20,Biden +23.12%,D
Indiana,11,Trump +12.8%,R
Iowa,6,Biden +1.01%,D
Kansas,6,Trump +14.72%,R
Kentucky,8,Trump +21.83%,R
Louisiana,8,Trump +22.73%,R
Maine,2,Biden +16.29%,D
Maine 1st District,1,Biden +23.68%,D
Maine 2nd District,1,Biden +5.47%,D
Maryland,10,Biden +27.31%,D
Massachusetts,11,Biden +37.52%,D
Michigan,16,Biden +8.78%,D
Minnesota,10,Biden +8.86%,D
Mississippi,6,Trump +10.34%,R
Missouri,10,Trump +5.38%,R
Montana,3,Trump +9.24%,R
Nebraska,2,Trump +28.34%,R
Nebraska 1st District,1,Trump +39.8%,R
Nebraska 2nd District,1,Biden +7.72%,D
Nebraska 3rd District,1,Trump +56.49%,R
Nevada,6,Biden +7.25%,D
New Hampshire,4,Biden +9.24%,D
New Jersey,14,Biden +24.12%,D
New Mexico,5,Biden +16.0%,D
New York,29,Biden +30.63%,D
North Carolina,15,Biden +2.98%,D
North Dakota,3,Trump +19.78%,R
Ohio,18,Biden +0.02%,D
Oklahoma,7,Trump +28.12%,R
Oregon,7,Biden +30.6%,D
Pennsylvania,20,Biden +7.74%,D
Rhode Island,4,Biden +26.12%,D
South Carolina,9,Trump +10.26%,R
South Dakota,3,Trump +23.49%,R
Tennessee,11,Trump +12.09%,R
Texas,38,Trump +0.36%,R
Utah,6,Trump +13.96%,R
Vermont,3,Biden +28.59%,D
Virginia,13,Trump +10.72%,R
Washington,12,Biden +31.09%,D
West Virginia,5,Trump +55.85%,R
Wisconsin,10,Biden +9.18%,D
Wyoming,3,Trump +55.57%,R
346,192
