name,ec,margin,winner
Alabama,9,Trump +18.64%,R
Alaska,3,Trump +6.54%,R
Arizona,11,Biden +2.87%,D
Arkansas,6,Trump +2.64%,R
California,55,Biden +33.8%,D
Colorado,9,Biden +14.03%,D
Connecticut,7,Biden +27.41%,D
District of Columbia,3,Biden +89.35%,D
Delaware,3,Biden +19.62%,D
Florida,29,Biden +5.92%,D
Georgia,16,Trump +1.94%,R
Hawaii,4,Biden +40.57%,D
Idaho,4,Trump +39.51%,R
Illinois,20,Biden +20.57%,D
Indiana,11,Trump +12.55%,R
Iowa,6,Biden +1.1%,D
Kansas,6,Trump +13.1%,R
Kentucky,8,Trump +21.51%,R
Louisiana,8,Trump +23.86%,R
Maine,2,Biden +14.39%,D
Maine 1st District,1,Biden +24.3%,D
Maine 2nd District,1,Biden +4.85%,D
Maryland,10,Biden +27.61%,D
Massachusetts,11,Biden +36.55%,D
Michigan,16,Biden +10.66%,D
Minnesota,10,Biden +10.3%,D
Mississippi,6,Trump +11.83%,R
Missouri,10,Trump +4.72%,R
Montana,3,Trump +11.01%,R
Nebraska,2,Trump +31.1%,R
Nebraska 1st District,1,Trump +39.67%,R
Nebraska 2nd District,1,Biden +6.5%,D
Nebraska 3rd District,1,Trump +56.87%,R
Nevada,6,Biden +8.52%,D
New Hampshire,4,Biden +8.59%,D
New Jersey,14,Biden +25.45%,D
New Mexico,5,Biden +15.6%,D
New York,29,Biden +30.69%,D
North Carolina,15,Biden +0.05%,D
North Dakota,3,Trump +18.69%,R
Ohio,18,Biden +0.03%,D
Oklahoma,7,Trump +27.48%,R
Oregon,7,Biden +29.9%,D
Pennsylvania,20,Biden +8.59%,D
Rhode Island,4,Biden +24.52%,D
South Carolina,9,Trump +11.03%,R
South Dakota,3,Trump +24.59%,R
Tennessee,11,Trump +12.88%,R
Texas,38,Biden +0.5%,D
Utah,6,Trump +11.32%,R
Vermont,3,Biden +27.35%,D
Virginia,13,Trump +12.24%,R
Washington,12,Biden +30.67%,D
West Virginia,5,Trump +55.75%,R
Wisconsin,10,Biden +7.61%,D
Wyoming,3,Trump +55.72%,R
384,154
