name,ec,margin,winner
Alabama,9,Trump +19.78%,R
Alaska,3,Trump +8.87%,R
Arizona,11,Biden +3.42%,D
Arkansas,6,Trump +3.34%,R
California,55,Biden +33.48%,D
Colorado,9,Biden +15.43%,D
Connecticut,7,Biden +28.12%,D
District of Columbia,3,Biden +89.68%,D
Delaware,3,Biden +23.59%,D
Florida,29,Biden +6.56%,D
Georgia,16,Trump +2.69%,R
Hawaii,4,Biden +41.09%,D
Idaho,4,Trump +38.54%,R
Illinois,20,Biden +20.38%,D
Indiana,11,Trump +11.27%,R
Iowa,6,Trump +0.47%,R
Kansas,6,Trump +12.82%,R
Kentucky,8,Trump +21.36%,R
Louisiana,8,Trump +21.14%,R
Maine,2,Biden +15.6%,D
Maine 1st District,1,Biden +25.6%,D
Maine 2nd District,1,Biden +5.3%,D
Maryland,10,Biden +26.63%,D
Massachusetts,11,Biden +38.35%,D
Michigan,16,Biden +10.5%,D
Minnesota,10,Biden +10.73%,D
Mississippi,6,Trump +10.93%,R
Missouri,10,Trump +7.06%,R
Montana,3,Trump +8.09%,R
Nebraska,2,Trump +29.5%,R
Nebraska 1st District,1,Trump +40.42%,R
Nebraska 2nd District,1,Biden +6.53%,D
Nebraska 3rd District,1,Trump +58.06%,R
Nevada,6,Biden +7.79%,D
New Hampshire,4,Biden +10.0%,D
New Jersey,14,Biden +24.18%,D
New Mexico,5,Biden +19.0%,D
New York,29,Biden +31.4%,D
North Carolina,15,Biden +3.32%,D
North Dakota,3,Trump +18.46%,R
Ohio,18,Trump +1.31%,R
Oklahoma,7,Trump +28.92%,R
Oregon,7,Biden +30.21%,D
Pennsylvania,20,Biden +7.14%,D
Rhode Island,4,Biden +26.84%,D
South Carolina,9,Trump +10.51%,R
South Dakota,3,Trump +25.45%,R
Tennessee,11,Trump +11.99%,R
Texas,38,Biden +0.48%,D
Utah,6,Trump +10.54%,R
Vermont,3,Biden +27.7%,D
Virginia,13,Trump +11.2%,R
Washington,12,Biden +31.24%,D
West Virginia,5,Trump +55.29%,R
Wisconsin,10,Biden +7.23%,D
Wyoming,3,Trump +55.57%,R
360,178
