name,ec,margin,winner
Alabama,9,Trump +18.96%,R
Alaska,3,Trump +9.88%,R
Arizona,11,Biden +3.7%,D
Arkansas,6,Trump +2.74%,R
California,55,Biden +32.65%,D
Colorado,9,Biden +14.76%,D
Connecticut,7,Biden +26.74%,D
District of Columbia,3,Biden +89.63%,D
Delaware,3,Biden +21.97%,D
Florida,29,Biden +5.64%,D
Georgia,16,Trump +1.82%,R
Hawaii,4,Biden +41.59%,D
Idaho,4,Trump +38.17%,R
Illinois,20,Biden +21.88%,D
Indiana,11,Trump +12.72%,R
Iowa,6,Biden +0.41%,D
Kansas,6,Trump +14.33%,R
Kentucky,8,Trump +18.97%,R
Louisiana,8,Trump +21.47%,R
Maine,2,Biden +16.32%,D
Maine 1st District,1,Biden +23.54%,D
Maine 2nd District,1,Biden +3.35%,D
Maryland,10,Biden +28.48%,D
Massachusetts,11,Biden +35.52%,D
Michigan,16,Biden +10.25%,D
Minnesota,10,Biden +10.19%,D
Mississippi,6,Trump +9.55%,R
Missouri,10,Trump +6.79%,R
Montana,3,Trump +8.8%,R
Nebraska,2,Trump +31.39%,R
Nebraska 1st District,1,Trump +39.41%,R
Nebraska 2nd District,1,Biden +6.51%,D
Nebraska 3rd District,1,Trump +55.69%,R
Nevada,6,Biden +7.28%,D
New Hampshire,4,Biden +9.85%,D
New Jersey,14,Biden +25.42%,D
New Mexico,5,Biden +17.32%,D
New York,29,Biden +28.65%,D
North Carolina,15,Biden +3.22%,D
North Dakota,3,Trump +18.29%,R
Ohio,18,Trump +1.59%,R
Oklahoma,7,Trump +28.25%,R
Oregon,7,Biden +29.35%,D
Pennsylvania,20,Biden +8.0%,D
Rhode Island,4,Biden +25.57%,D
South Carolina,9,Trump +10.89%,R
South Dakota,3,Trump +24.55%,R
Tennessee,11,Trump +16.58%,R
Texas,38,Biden +0.26%,D
Utah,6,Trump +9.3%,R
Vermont,3,Biden +27.76%,D
Virginia,13,Trump +10.93%,R
Washington,12,Biden +29.45%,D
West Virginia,5,Trump +53.69%,R
Wisconsin,10,Biden +8.26%,D
Wyoming,3,Trump +55.27%,R
366,172
