name,ec,margin,winner
Alabama,9,Trump +19.15%,R
Alaska,3,Trump +8.1%,R
Arizona,11,Biden +4.94%,D
Arkansas,6,Trump +1.39%,R
California,55,Biden +33.61%,D
Colorado,9,Biden +15.92%,D
Connecticut,7,Biden +28.13%,D
District of Columbia,3,Biden +89.24%,D
Delaware,3,Biden +21.86%,D
Florida,29,Biden +6.4%,D
Georgia,16,Trump +1.47%,R
Hawaii,4,Biden +40.5%,D
Idaho,4,Trump +38.14%,R
Illinois,20,Biden +22.67%,D
Indiana,11,Trump +11.3%,R
Iowa,6,Biden +0.73%,D
Kansas,6,Trump +13.48%,R
Kentucky,8,Trump +20.55%,R
Louisiana,8,Trump +21.58%,R
Maine,2,Biden +15.5%,D
Maine 1st District,1,Biden +24.04%,D
Maine 2nd District,1,Biden +6.02%,D
Maryland,10,Biden +29.17%,D
Massachusetts,11,Biden +35.12%,D
Michigan,16,Biden +9.02%,D
Minnesota,10,Biden +10.63%,D
Mississippi,6,Trump +11.77%,R
Missouri,10,Trump +6.15%,R
Montana,3,Trump +7.74%,R
Nebraska,2,Trump +29.81%,R
Nebraska 1st District,1,Trump +38.95%,R
Nebraska 2nd District,1,Biden +6.29%,D
Nebraska 3rd District,1,Trump +57.1%,R
Nevada,6,Biden +9.54%,D
New Hampshire,4,Biden +10.18%,D
New Jersey,14,Biden +24.75%,D
New Mexico,5,Biden +16.92%,D
New York,29,Biden +28.81%,D
North Carolina,15,Biden +4.41%,D
North Dakota,3,Trump +20.88%,R
Ohio,18,Biden +0.74%,D
Oklahoma,7,Trump +27.41%,R
Oregon,7,Biden +30.51%,D
Pennsylvania,20,Biden +6.87%,D
Rhode Island,4,Biden +26.77%,D
South Carolina,9,Trump +8.43%,R
South Dakota,3,Trump +23.21%,R
Tennessee,11,Trump +13.25%,R
Texas,38,Biden +0.46%,D
Utah,6,Trump +12.47%,R
Vermont,3,Biden +27.45%,D
Virginia,13,Trump +11.08%,R
Washington,12,Biden +29.72%,D
West Virginia,5,Trump +54.87%,R
Wisconsin,10,Biden +8.27%,D
Wyoming,3,Trump +53.7%,R
384,154
