name,ec,margin,winner
Alabama,9,Trump +19.23%,R
Alaska,3,Trump +9.3%,R
Arizona,11,Biden +0.73%,D
Arkansas,6,Trump +3.86%,R
California,55,Biden +33.41%,D
Colorado,9,Biden +14.42%,D
Connecticut,7,Biden +28.31%,D
District of Columbia,3,Biden +89.42%,D
Delaware,3,Biden +21.98%,D
Florida,29,Biden +6.07%,D
Georgia,16,Trump +2.47%,R
Hawaii,4,Biden +40.0%,D
Idaho,4,Trump +37.92%,R
Illinois,20,Biden +20.67%,D
Indiana,11,Trump +13.04%,R
Iowa,6,Biden +2.31%,D
Kansas,6,Trump +13.6%,R
Kentucky,8,Trump +21.37%,R
Louisiana,8,Trump +20.95%,R
Maine,2,Biden +16.37%,D
Maine 1st District,1,Biden +23.72%,D
Maine 2nd District,1,Biden +2.39%,D
Maryland,10,Biden +27.05%,D
Massachusetts,11,Biden +36.11%,D
Michigan,16,Biden +9.64%,D
Minnesota,10,Biden +9.83%,D
Mississippi,6,Trump +10.85%,R
Missouri,10,Trump +8.61%,R
Montana,3,Trump +10.9%,R
Nebraska,2,Trump +29.55%,R
Nebraska 1st District,1,Trump +40.15%,R
Nebraska 2nd District,1,Biden +8.13%,D
Nebraska 3rd District,1,Trump +54.94%,R
Nevada,6,Biden +9.68%,D
New Hampshire,4,Biden +7.65%,D
New Jersey,14,Biden +22.97%,D
New Mexico,5,Biden +18.18%,D
New York,29,Biden +30.94%,D
North Carolina,15,Biden +4.32%,D
North Dakota,3,Trump +19.68%,R
Ohio,18,Trump +0.75%,R
Oklahoma,7,Trump +28.18%,R
Oregon,7,Biden +29.69%,D
Pennsylvania,20,Biden +8.94%,D
Rhode Island,4,Biden +27.08%,D
South Carolina,9,Trump +8.24%,R
South Dakota,3,Trump +22.28%,R
Tennessee,11,Trump +13.82%,R
Texas,38,Trump +0.83%,R
Utah,6,Trump +9.16%,R
Vermont,3,Biden +30.08%,D
Virginia,13,Trump +9.93%,R
Washington,12,Biden +31.63%,D
West Virginia,5,Trump +54.39%,R
Wisconsin,10,Biden +7.25%,D
Wyoming,3,Trump +56.4%,R
328,210
