name,ec,margin,winner
Alabama,9,Trump +18.8%,R
Alaska,3,Trump +6.79%,R
Arizona,11,Biden +3.96%,D
Arkansas,6,Trump +1.9%,R
California,55,Biden +34.48%,D
Colorado,9,Biden +14.46%,D
Connecticut,7,Biden +28.91%,D
District of Columbia,3,Biden +89.31%,D
Delaware,3,Biden +23.58%,D
Florida,29,Biden +6.16%,D
Georgia,16,Trump +1.87%,R
Hawaii,4,Biden +40.56%,D
Idaho,4,Trump +38.29%,R
Illinois,20,Biden +22.33%,D
Indiana,11,Trump +12.32%,R
Iowa,6,Trump +0.65%,R
Kansas,6,Trump +13.53%,R
Kentucky,8,Trump +19.48%,R
Louisiana,8,Trump +22.44%,R
Maine,2,Biden +16.22%,D
Maine 1st District,1,Biden +24.72%,D
Maine 2nd District,1,Biden +4.44%,D
Maryland,10,Biden +27.96%,D
Massachusetts,11,Biden +37.48%,D
Michigan,16,Biden +10.15%,D
Minnesota,10,Biden +10.11%,D
Mississippi,6,Trump +12.02%,R
Missouri,10,Trump +7.81%,R
Montana,3,Trump +9.82%,R
Nebraska,2,Trump +30.64%,R
Nebraska 1st District,1,Trump +39.96%,R
Nebraska 2nd District,1,Biden +5.59%,D
Nebraska 3rd District,1,Trump +56.99%,R
Nevada,6,Biden +8.42%,D
New Hampshire,4,Biden +10.1%,D
New Jersey,14,Biden +25.15%,D
New Mexico,5,Biden +17.37%,D
New York,29,Biden +30.82%,D
North Carolina,15,Biden +2.41%,D
North Dakota,3,Trump +19.75%,R
Ohio,18,Biden +0.7%,D
Oklahoma,7,Trump +28.65%,R
Oregon,7,Biden +29.58%,D
Pennsylvania,20,Biden +8.58%,D
Rhode Island,4,Biden +24.42%,D
South Carolina,9,Trump +9.46%,R
South Dakota,3,Trump +23.5%,R
Tennessee,11,Trump +15.19%,R
Texas,38,Trump +0.8%,R
Utah,6,Trump +13.17%,R
Vermont,3,Biden +29.89%,D
Virginia,13,Trump +11.35%,R
Washington,12,Biden +31.3%,D
West Virginia,5,Trump +53.32%,R
Wisconsin,10,Biden +8.07%,D
Wyoming,3,Trump +54.92%,R
340,198
