name,ec,margin,winner
Alabama,9,Trump +18.27%,R
Alaska,3,Trump +8.06%,R
Arizona,11,Biden +3.01%,D
Arkansas,6,Trump +4.4%,R
California,55,Biden +33.45%,D
Colorado,9,Biden +14.51%,D
Connecticut,7,Biden +25.65%,D
District of Columbia,3,Biden +89.94%,D
Delaware,3,Biden +24.1%,D
Florida,29,Biden +6.06%,D
Georgia,16,Trump +2.83%,R
Hawaii,4,Biden +41.44%,D
Idaho,4,Trump +37.87%,R
Illinois,20,Biden +22.21%,D
Indiana,11,Trump +14.0%,R
Iowa,6,Biden +1.17%,D
Kansas,6,Trump +11.92%,R
Kentucky,8,Trump +19.26%,R
Louisiana,8,Trump +23.5%,R
Maine,2,Biden +13.74%,D
Maine 1st District,1,Biden +24.55%,D
Maine 2nd District,1,Biden +4.15%,D
Maryland,10,Biden +27.46%,D
Massachusetts,11,Biden +37.6%,D
Michigan,16,Biden +9.22%,D
Minnesota,10,Biden +11.39%,D
Mississippi,6,Trump +10.02%,R
Missouri,10,Trump +8.83%,R
Montana,3,Trump +10.83%,R
Nebraska,2,Trump +30.55%,R
Nebraska 1st District,1,Trump +39.89%,R
Nebraska 2nd District,1,Biden +6.29%,D
Nebraska 3rd District,1,Trump +57.39%,R
Nevada,6,Biden +8.01%,D
New Hampshire,4,Biden +7.02%,D
New Jersey,14,Biden +24.58%,D
New Mexico,5,Biden +17.6%,D
New York,29,Biden +30.6%,D
North Carolina,15,Biden +1.75%,D
North Dakota,3,Trump +20.11%,R
Ohio,18,Biden +0.88%,D
Oklahoma,7,Trump +26.39%,R
Oregon,7,Biden +30.57%,D
Pennsylvania,20,Biden +7.68%,D
Rhode Island,4,Biden +25.05%,D
South Carolina,9,Trump +9.09%,R
South Dakota,3,Trump +22.83%,R
Tennessee,11,Trump +12.89%,R
Texas,38,Trump +0.56%,R
Utah,6,Trump +12.02%,R
Vermont,3,Biden +26.38%,D
Virginia,13,Trump +12.86%,R
Washington,12,Biden +32.28%,D
West Virginia,5,Trump +53.89%,R
Wisconsin,10,Biden +7.98%,D
Wyoming,3,Trump +54.16%,R
346,192
