name,ec,margin,winner
Alabama,9,Trump +20.9%,R
Alaska,3,Biden +3.21%,D
Arizona,11,Trump +3.4%,R
Arkansas,6,Trump +24.15%,R
California,55,Biden +25.89%,D
Colorado,9,Biden +5.92%,D
Connecticut,7,Biden +18.28%,D
District of Columbia,3,Biden +78.77%,D
Delaware,3,Biden +27.93%,D
Florida,29,Trump +3.63%,R
Georgia,16,Trump +9.38%,R
Hawaii,4,Biden +36.24%,D
Idaho,4,Trump +26.79%,R
Illinois,20,Biden +15.42%,D
Indiana,11,Trump +12.14%,R
Iowa,6,Trump +6.75%,R
Kansas,6,Trump +27.02%,R
Kentucky,8,Trump +19.17%,R
Louisiana,8,Trump +18.4%,R
Maine,2,Biden +4.76%,D
Maine 1st District,1,Biden +16.53%,D
Maine 2nd District,1,Biden +7.55%,D
Maryland,10,Biden +41.78%,D
Massachusetts,11,Biden +38.05%,D
Michigan,16,Biden +0.7%,D
Minnesota,10,Biden +13.05%,D
Mississippi,6,Trump +47.75%,R
Missouri,10,Trump +6.09%,R
Montana,3,Trump +11.19%,R
Nebraska,2,Trump +31.95%,R
Nebraska 1st District,1,Trump +31.58%,R
Nebraska 2nd District,1,Trump +2.47%,R
Nebraska 3rd District,1,Trump +33.41%,R
Nevada,6,Biden +0.58%,D
New Hampshire,4,Biden +15.53%,D
New Jersey,14,Biden +13.33%,D
New Mexico,5,Biden +4.3%,D
New York,29,Biden +21.14%,D
North Carolina,15,Trump +1.43%,R
North Dakota,3,Trump +16.67%,R
Ohio,18,Trump +7.05%,R
Oklahoma,7,Trump +33.6%,R
Oregon,7,Biden +11.9%,D
Pennsylvania,20,Biden +7.06%,D
Rhode Island,4,Biden +25.52%,D
South Carolina,9,Trump +14.21%,R
South Dakota,3,Trump +19.81%,R
Tennessee,11,Trump +13.77%,R
Texas,38,Trump +18.58%,R
Utah,6,Trump +13.61%,R
Vermont,3,Biden +34.37%,D
Virginia,13,Biden +6.85%,D
Washington,12,Biden +19.12%,D
West Virginia,5,Trump +35.5%,R
Wisconsin,10,Biden +8.56%,D
Wyoming,3,Trump +48.58%,R
282,256
