name,ec,margin,winner
Alabama,9,Trump +20.78%,R
Alaska,3,Biden +3.85%,D
Arizona,11,Trump +3.0%,R
Arkansas,6,Trump +24.3%,R
California,55,Biden +27.8%,D
Colorado,9,Biden +5.89%,D
Connecticut,7,Biden +19.44%,D
District of Columbia,3,Biden +78.55%,D
Delaware,3,Biden +27.16%,D
Florida,29,Trump +2.93%,R
Georgia,16,Trump +7.85%,R
Hawaii,4,Biden +36.75%,D
Idaho,4,Trump +25.61%,R
Illinois,20,Biden +15.25%,D
Indiana,11,Trump +14.56%,R
Iowa,6,Trump +7.11%,R
Kansas,6,Trump +26.84%,R
Kentucky,8,Trump +19.69%,R
Louisiana,8,Trump +19.1%,R
Maine,2,Biden +4.5%,D
Maine 1st District,1,Biden +15.38%,D
Maine 2nd District,1,Biden +6.32%,D
Maryland,10,Biden +40.69%,D
Massachusetts,11,Biden +38.22%,D
Michigan,16,Trump +1.53%,R
Minnesota,10,Biden +12.37%,D
Mississippi,6,Trump +47.9%,R
Missouri,10,Trump +8.23%,R
Montana,3,Trump +13.19%,R
Nebraska,2,Trump +33.15%,R
Nebraska 1st District,1,Trump +33.93%,R
Nebraska 2nd District,1,Trump +4.21%,R
Nebraska 3rd District,1,Trump +32.12%,R
Nevada,6,Trump +0.45%,R
New Hampshire,4,Biden +13.51%,D
New Jersey,14,Biden +13.95%,D
New Mexico,5,Biden +2.82%,D
New York,29,Biden +20.68%,D
North Carolina,15,Trump +1.47%,R
North Dakota,3,Trump +14.55%,R
Ohio,18,Trump +9.23%,R
Oklahoma,7,Trump +34.89%,R
Oregon,7,Biden +10.05%,D
Pennsylvania,20,Biden +7.33%,D
Rhode Island,4,Biden +27.3%,D
South Carolina,9,Trump +16.6%,R
South Dakota,3,Trump +18.08%,R
Tennessee,11,Trump +13.59%,R
Texas,38,Trump +17.99%,R
Utah,6,Trump +17.01%,R
Vermont,3,Biden +35.98%,D
Virginia,13,Biden +5.61%,D
Washington,12,Biden +17.39%,D
West Virginia,5,Trump +37.17%,R
Wisconsin,10,Biden +8.1%,D
Wyoming,3,Trump +50.38%,R
260,278
