name,ec,margin,winner
Alabama,9,Trump +21.39%,R
Alaska,3,Biden +4.02%,D
Arizona,11,Trump +3.72%,R
Arkansas,6,Trump +24.26%,R
California,55,Biden +25.85%,D
Colorado,9,Biden +5.27%,D
Connecticut,7,Biden +19.99%,D
District of Columbia,3,Biden +78.3%,D
Delaware,3,Biden +28.2%,D
Florida,29,Trump +4.71%,R
Georgia,16,Trump +10.35%,R
Hawaii,4,Biden +37.65%,D
Idaho,4,Trump +24.5%,R
Illinois,20,Biden +16.25%,D
Indiana,11,Trump +13.6%,R
Iowa,6,Trump +8.68%,R
Kansas,6,Trump +26.51%,R
Kentucky,8,Trump +20.45%,R
Louisiana,8,Trump +18.61%,R
Maine,2,Biden +7.6%,D
Maine 1st District,1,Biden +14.63%,D
Maine 2nd District,1,Biden +6.66%,D
Maryland,10,Biden +41.36%,D
Massachusetts,11,Biden +38.99%,D
Michigan,16,Trump +1.11%,R
Minnesota,10,Biden +11.89%,D
Mississippi,6,Trump +47.81%,R
Missouri,10,Trump +7.62%,R
Montana,3,Trump +13.52%,R
Nebraska,2,Trump +33.96%,R
Nebraska 1st District,1,Trump +31.15%,R
Nebraska 2nd District,1,Trump +1.75%,R
Nebraska 3rd District,1,Trump +31.14%,R
Nevada,6,Biden +0.33%,D
New Hampshire,4,Biden +15.46%,D
New Jersey,14,Biden +14.04%,D
New Mexico,5,Biden +4.66%,D
New York,29,Biden +23.24%,D
North Carolina,15,Biden +0.42%,D
North Dakota,3,Trump +15.31%,R
Ohio,18,Trump +7.09%,R
Oklahoma,7,Trump +33.37%,R
Oregon,7,Biden +11.54%,D
Pennsylvania,20,Biden +10.49%,D
Rhode Island,4,Biden +24.72%,D
South Carolina,9,Trump +13.68%,R
South Dakota,3,Trump +18.06%,R
Tennessee,11,Trump +15.67%,R
Texas,38,Trump +16.34%,R
Utah,6,Trump +15.2%,R
Vermont,3,Biden +35.82%,D
Virginia,13,Biden +5.55%,D
Washington,12,Biden +19.43%,D
West Virginia,5,Trump +36.13%,R
Wisconsin,10,Biden +10.99%,D
Wyoming,3,Trump +48.22%,R
281,257
