name,ec,margin,winner
Alabama,9,Trump +20.86%,R
Alaska,3,Biden +4.02%,D
Arizona,11,Trump +2.49%,R
Arkansas,6,Trump +25.06%,R
California,55,Biden +25.99%,D
Colorado,9,Biden +4.59%,D
Connecticut,7,Biden +20.33%,D
District of Columbia,3,Biden +78.23%,D
Delaware,3,Biden +27.66%,D
Florida,29,Trump +4.98%,R
Georgia,16,Trump +6.72%,R
Hawaii,4,Biden +36.31%,D
Idaho,4,Trump +26.07%,R
Illinois,20,Biden +13.5%,D
Indiana,11,Trump +13.61%,R
Iowa,6,Trump +6.15%,R
Kansas,6,Trump +27.29%,R
Kentucky,8,Trump +19.48%,R
Louisiana,8,Trump +17.8%,R
Maine,2,Biden +6.48%,D
Maine 1st District,1,Biden +16.15%,D
Maine 2nd District,1,Biden +6.37%,D
Maryland,10,Biden +41.35%,D
Massachusetts,11,Biden +39.02%,D
Michigan,16,Trump +1.87%,R
Minnesota,10,Biden +12.61%,D
Mississippi,6,Trump +48.31%,R
Missouri,10,Trump +6.8%,R
Montana,3,Trump +12.04%,R
Nebraska,2,Trump +30.53%,R
Nebraska 1st District,1,Trump +31.85%,R
Nebraska 2nd District,1,Trump +5.49%,R
Nebraska 3rd District,1,Trump +32.62%,R
Nevada,6,Biden +0.99%,D
New Hampshire,4,Biden +13.61%,D
New Jersey,14,Biden +15.86%,D
New Mexico,5,Biden +3.68%,D
New York,29,Biden +21.83%,D
North Carolina,15,Biden +0.12%,D
North Dakota,3,Trump +16.7%,R
Ohio,18,Trump +7.25%,R
Oklahoma,7,Trump +33.18%,R
Oregon,7,Biden +10.06%,D
Pennsylvania,20,Biden +9.1%,D
Rhode Island,4,Biden +26.05%,D
South Carolina,9,Trump +13.89%,R
South Dakota,3,Trump +19.97%,R
Tennessee,11,Trump +13.73%,R
Texas,38,Trump +17.44%,R
Utah,6,Trump +14.38%,R
Vermont,3,Biden +34.72%,D
Virginia,13,Biden +7.78%,D
Washington,12,Biden +22.11%,D
West Virginia,5,Trump +37.41%,R
Wisconsin,10,Biden +10.88%,D
Wyoming,3,Trump +49.34%,R
281,257
