name,ec,margin,winner
Alabama,9,Trump +20.54%,R
Alaska,3,Biden +3.95%,D
Arizona,11,Trump +2.89%,R
Arkansas,6,Trump +24.86%,R
California,55,Biden +25.82%,D
Colorado,9,Biden +5.21%,D
Connecticut,7,Biden +18.5%,D
District of Columbia,3,Biden +79.4%,D
Delaware,3,Biden +27.44%,D
Florida,29,Trump +3.45%,R
Georgia,16,Trump +7.44%,R
Hawaii,4,Biden +34.78%,D
Idaho,4,Trump +24.82%,R
Illinois,20,Biden +15.82%,D
Indiana,11,Trump +14.66%,R
Iowa,6,Trump +6.86%,R
Kansas,6,Trump +26.05%,R
Kentucky,8,Trump +18.79%,R
Louisiana,8,Trump +18.5%,R
Maine,2,Biden +6.69%,D
Maine 1st District,1,Biden +17.38%,D
Maine 2nd District,1,Biden +7.66%,D
Maryland,10,Biden +40.93%,D
Massachusetts,11,Biden +37.59%,D
Michigan,16,Trump +0.89%,R
Minnesota,10,Biden +12.88%,D
Mississippi,6,Trump +49.63%,R
Missouri,10,Trump +8.08%,R
Montana,3,Trump +11.59%,R
Nebraska,2,Trump +34.26%,R
Nebraska 1st District,1,Trump +32.85%,R
Nebraska 2nd District,1,Trump +3.77%,R
Nebraska 3rd District,1,Trump +33.28%,R
Nevada,6,Biden +1.29%,D
New Hampshire,4,Biden +14.31%,D
New Jersey,14,Biden +14.76%,D
New Mexico,5,Biden +3.39%,D
New York,29,Biden +21.77%,D
North Carolina,15,Trump +2.29%,R
North Dakota,3,Trump +15.54%,R
Ohio,18,Trump +8.36%,R
Oklahoma,7,Trump +33.48%,R
Oregon,7,Biden +10.21%,D
Pennsylvania,20,Biden +6.96%,D
Rhode Island,4,Biden +25.92%,D
South Carolina,9,Trump +14.85%,R
South Dakota,3,Trump +18.31%,R
Tennessee,11,Trump +14.95%,R
Texas,38,Trump +16.27%,R
Utah,6,Trump +15.75%,R
Vermont,3,Biden +33.37%,D
Virginia,13,Biden +6.23%,D
Washington,12,Biden +18.69%,D
West Virginia,5,Trump +37.25%,R
Wisconsin,10,Biden +10.35%,D
Wyoming,3,Trump +49.47%,R
266,272
