name,ec,margin,winner
Alabama,9,Trump +20.75%,R
Alaska,3,Biden +3.71%,D
Arizona,11,Trump +4.06%,R
Arkansas,6,Trump +24.05%,R
California,55,Biden +26.38%,D
Colorado,9,Biden +5.82%,D
Connecticut,7,Biden +20.99%,D
District of Columbia,3,Biden +79.08%,D
Delaware,3,Biden +27.52%,D
Florida,29,Trump +3.36%,R
Georgia,16,Trump +6.97%,R
Hawaii,4,Biden +35.22%,D
Idaho,4,Trump +26.06%,R
Illinois,20,Biden +15.92%,D
Indiana,11,Trump +13.56%,R
Iowa,6,Trump +6.47%,R
Kansas,6,Trump +25.16%,R
Kentucky,8,Trump +20.91%,R
Louisiana,8,Trump +18.64%,R
Maine,2,Biden +5.09%,D
Maine 1st District,1,Biden +17.63%,D
Maine 2nd District,1,Biden +4.98%,D
Maryland,10,Biden +41.3%,D
Massachusetts,11,Biden +38.12%,D
Michigan,16,Trump +2.23%,R
Minnesota,10,Biden +12.41%,D
Mississippi,6,Trump +49.2%,R
Missouri,10,Trump +7.83%,R
Montana,3,Trump +14.25%,R
Nebraska,2,Trump +32.41%,R
Nebraska 1st District,1,Trump +34.67%,R
Nebraska 2nd District,1,Trump +4.11%,R
Nebraska 3rd District,1,Trump +32.99%,R
Nevada,6,Trump +0.28%,R
New Hampshire,4,Biden +12.76%,D
New Jersey,14,Biden +14.32%,D
New Mexico,5,Biden +2.81%,D
New York,29,Biden +23.16%,D
North Carolina,15,Trump +1.84%,R
North Dakota,3,Trump +14.61%,R
Ohio,18,Trump +9.72%,R
Oklahoma,7,Trump +34.14%,R
Oregon,7,Biden +12.06%,D
Pennsylvania,20,Biden +9.28%,D
Rhode Island,4,Biden +26.33%,D
South Carolina,9,Trump +12.39%,R
South Dakota,3,Trump +17.5%,R
Tennessee,11,Trump +12.88%,R
Texas,38,Trump +17.13%,R
Utah,6,Trump +15.13%,R
Vermont,3,Biden +35.95%,D
Virginia,13,Biden +7.3%,D
Washington,12,Biden +20.36%,D
West Virginia,5,Trump +39.02%,R
Wisconsin,10,Biden +11.4%,D
Wyoming,3,Trump +48.0%,R
260,278
