name,ec,margin,winner
Alabama,9,Trump +20.04%,R
Alaska,3,Biden +2.72%,D
Arizona,11,Trump +3.06%,R
Arkansas,6,Trump +25.58%,R
California,55,Biden +25.82%,D
Colorado,9,Biden +3.3%,D
Connecticut,7,Biden +18.42%,D
District of Columbia,3,Biden +79.25%,D
Delaware,3,Biden +28.65%,D
Florida,29,Trump +3.34%,R
Georgia,16,Trump +9.03%,R
Hawaii,4,Biden +36.03%,D
Idaho,4,Trump +26.8%,R
Illinois,20,Biden +14.22%,D
Indiana,11,Trump +14.2%,R
Iowa,6,Trump +6.0%,R
Kansas,6,Trump +26.66%,R
Kentucky,8,Trump +18.91%,R
Louisiana,8,Trump +17.95%,R
Maine,2,Biden +6.58%,D
Maine 1st District,1,Biden +14.7%,D
Maine 2nd District,1,Biden +9.18%,D
Maryland,10,Biden +41.6%,D
Massachusetts,11,Biden +37.46%,D
Michigan,16,Trump +2.87%,R
Minnesota,10,Biden +13.66%,D
Mississippi,6,Trump +46.39%,R
Missouri,10,Trump +7.34%,R
Montana,3,Trump +13.72%,R
Nebraska,2,Trump +32.86%,R
Nebraska 1st District,1,Trump +32.39%,R
Nebraska 2nd District,1,Trump +4.33%,R
Nebraska 3rd District,1,Trump +33.24%,R
Nevada,6,Biden +1.96%,D
New Hampshire,4,Biden +13.2%,D
New Jersey,14,Biden +12.97%,D
New Mexico,5,Biden +2.72%,D
New York,29,Biden +22.89%,D
North Carolina,15,Biden +1.48%,D
North Dakota,3,Trump +15.23%,R
Ohio,18,Trump +6.24%,R
Oklahoma,7,Trump +33.56%,R
Oregon,7,Biden +12.02%,D
Pennsylvania,20,Biden +8.92%,D
Rhode Island,4,Biden +24.62%,D
South Carolina,9,Trump +14.13%,R
South Dakota,3,Trump +17.77%,R
Tennessee,11,Trump +13.16%,R
Texas,38,Trump +19.09%,R
Utah,6,Trump +15.68%,R
Vermont,3,Biden +34.25%,D
Virginia,13,Biden +6.94%,D
Washington,12,Biden +18.4%,D
West Virginia,5,Trump +35.48%,R
Wisconsin,10,Biden +10.38%,D
Wyoming,3,Trump +49.34%,R
281,257
