name,ec,margin,winner
Alabama,9,Trump +21.45%,R
Alaska,3,Biden +1.74%,D
Arizona,11,Trump +2.08%,R
Arkansas,6,Trump +24.74%,R
California,55,Biden +27.2%,D
Colorado,9,Biden +6.07%,D
Connecticut,7,Biden +22.56%,D
District of Columbia,3,Biden +78.02%,D
Delaware,3,Biden +27.3%,D
Florida,29,Trump +2.98%,R
Georgia,16,Trump +9.37%,R
Hawaii,4,Biden +36.02%,D
Idaho,4,Trump +26.77%,R
Illinois,20,Biden +16.68%,D
Indiana,11,Trump +14.33%,R
Iowa,6,Trump +8.8%,R
Kansas,6,Trump +27.28%,R
Kentucky,8,Trump +18.62%,R
Louisiana,8,Trump +19.01%,R
Maine,2,Biden +6.37%,D
Maine 1st District,1,Biden +16.71%,D
Maine 2nd District,1,Biden +6.82%,D
Maryland,10,Biden +41.45%,D
Massachusetts,11,Biden +37.76%,D
Michigan,16,Trump +0.72%,R
Minnesota,10,Biden +12.89%,D
Mississippi,6,Trump +49.56%,R
Missouri,10,Trump +7.56%,R
Montana,3,Trump +14.0%,R
Nebraska,2,Trump +31.4%,R
Nebraska 1st District,1,Trump +33.64%,R
Nebraska 2nd District,1,Trump +4.78%,R
Nebraska 3rd District,1,Trump +33.95%,R
Nevada,6,Biden +0.52%,D
New Hampshire,4,Biden +14.84%,D
New Jersey,14,Biden +14.01%,D
New Mexico,5,Biden +4.74%,D
New York,29,Biden +22.4%,D
North Carolina,15,Biden +0.42%,D
North Dakota,3,Trump +16.95%,R
Ohio,18,Trump +7.55%,R
Oklahoma,7,Trump +33.51%,R
Oregon,7,Biden +9.81%,D
Pennsylvania,20,Biden +8.02%,D
Rhode Island,4,Biden +26.71%,D
South Carolina,9,Trump +14.51%,R
South Dakota,3,Trump +17.54%,R
Tennessee,11,Trump +14.88%,R
Texas,38,Trump +19.3%,R
Utah,6,Trump +14.87%,R
Vermont,3,Biden +35.77%,D
Virginia,13,Biden +8.74%,D
Washington,12,Biden +19.05%,D
West Virginia,5,Trump +34.53%,R
Wisconsin,10,Biden +9.7%,D
Wyoming,3,Trump +47.76%,R
281,257
