name,ec,margin,winner
Alabama,9,Trump +20.28%,R
Alaska,3,Biden +2.15%,D
Arizona,11,Trump +4.46%,R
Arkansas,6,Trump +26.14%,R
California,55,Biden +27.32%,D
Colorado,9,Biden +5.7%,D
Connecticut,7,Biden +19.11%,D
District of Columbia,3,Biden +78.76%,D
Delaware,3,Biden +26.06%,D
Florida,29,Trump +2.78%,R
Georgia,16,Trump +8.97%,R
Hawaii,4,Biden +35.75%,D
Idaho,4,Trump +23.88%,R
Illinois,20,Biden +15.21%,D
Indiana,11,Trump +13.95%,R
Iowa,6,Trump +8.89%,R
Kansas,6,Trump +27.78%,R
Kentucky,8,Trump +18.07%,R
Louisiana,8,Trump +17.75%,R
Maine,2,Biden +6.58%,D
Maine 1st District,1,Biden +13.38%,D
Maine 2nd District,1,Biden +6.24%,D
Maryland,10,Biden +40.35%,D
Massachusetts,11,Biden +37.11%,D
Michigan,16,Trump +0.62%,R
Minnesota,10,Biden +13.35%,D
Mississippi,6,Trump +47.7%,R
Missouri,10,Trump +9.72%,R
Montana,3,Trump +14.14%,R
Nebraska,2,Trump +32.72%,R
Nebraska 1st District,1,Trump +31.95%,R
Nebraska 2nd District,1,Trump +4.52%,R
Nebraska 3rd District,1,Trump +31.93%,R
Nevada,6,Biden +0.89%,D
New Hampshire,4,Biden +14.51%,D
New Jersey,14,Biden +14.72%,D
New Mexico,5,Biden +5.15%,D
New York,29,Biden +23.6%,D
North Carolina,15,Trump +0.85%,R
North Dakota,3,Trump +16.74%,R
Ohio,18,Trump +6.36%,R
Oklahoma,7,Trump +34.02%,R
Oregon,7,Biden +11.93%,D
Pennsylvania,20,Biden +7.92%,D
Rhode Island,4,Biden +25.08%,D
South Carolina,9,Trump +13.62%,R
South Dakota,3,Trump +18.82%,R
Tennessee,11,Trump +13.64%,R
Texas,38,Trump +18.41%,R
Utah,6,Trump +14.53%,R
Vermont,3,Biden +34.47%,D
Virginia,13,Biden +5.23%,D
Washington,12,Biden +17.54%,D
West Virginia,5,Trump +36.13%,R
Wisconsin,10,Biden +11.4%,D
Wyoming,3,Trump +49.76%,R
266,272
