name,ec,margin,winner
Alabama,9,Trump +22.4%,R
Alaska,3,Biden +2.52%,D
Arizona,11,Trump +2.18%,R
Arkansas,6,Trump +26.78%,R
California,55,Biden +25.34%,D
Colorado,9,Biden +4.29%,D
Connecticut,7,Biden +21.21%,D
District of Columbia,3,Biden +77.62%,D
Delaware,3,Biden +27.25%,D
Florida,29,Trump +4.0%,R
Georgia,16,Trump +7.77%,R
Hawaii,4,Biden +36.61%,D
Idaho,4,Trump +25.08%,R
Illinois,20,Biden +16.64%,D
Indiana,11,Trump +13.85%,R
Iowa,6,Trump +5.96%,R
Kansas,6,Trump +26.65%,R
Kentucky,8,Trump +19.3%,R
Louisiana,8,Trump +17.21%,R
Maine,2,Biden +6.55%,D
Maine 1st District,1,Biden +16.02%,D
Maine 2nd District,1,Biden +6.86%,D
Maryland,10,Biden +39.34%,D
Massachusetts,11,Biden +36.76%,D
Michigan,16,Trump +0.42%,R
Minnesota,10,Biden +13.61%,D
Mississippi,6,Trump +50.91%,R
Missouri,10,Trump +7.57%,R
Montana,3,Trump +13.24%,R
Nebraska,2,Trump +33.12%,R
Nebraska 1st District,1,Trump +31.63%,R
Nebraska 2nd District,1,Trump +3.77%,R
Nebraska 3rd District,1,Trump +32.05%,R
Nevada,6,Biden +0.5%,D
New Hampshire,4,Biden +15.37%,D
New Jersey,14,Biden +15.79%,D
New Mexico,5,Biden +4.23%,D
New York,29,Biden +23.01%,D
North Carolina,15,Biden +0.43%,D
North Dakota,3,Trump +15.75%,R
Ohio,18,Trump +7.53%,R
Oklahoma,7,Trump +33.27%,R
Oregon,7,Biden +12.48%,D
Pennsylvania,20,Biden +9.11%,D
Rhode Island,4,Biden +24.98%,D
South Carolina,9,Trump +14.46%,R
South Dakota,3,Trump +18.61%,R
Tennessee,11,Trump +12.84%,R
Texas,38,Trump +17.97%,R
Utah,6,Trump +15.04%,R
Vermont,3,Biden +34.97%,D
Virginia,13,Biden +6.94%,D
Washington,12,Biden +18.58%,D
West Virginia,5,Trump +36.8%,R
Wisconsin,10,Biden +9.38%,D
Wyoming,3,Trump +47.41%,R
281,257
