name,ec,margin,winner
Alabama,9,Trump +21.97%,R
Alaska,3,Biden +3.15%,D
Arizona,11,Trump +3.47%,R
Arkansas,6,Trump +25.97%,R
California,55,Biden +26.03%,D
Colorado,9,Biden +6.96%,D
Connecticut,7,Biden +20.01%,D
District of Columbia,3,Biden +79.35%,D
Delaware,3,Biden +26.89%,D
Florida,29,Trump +4.56%,R
Georgia,16,Trump +9.75%,R
Hawaii,4,Biden +35.41%,D
Idaho,4,Trump +25.65%,R
Illinois,20,Biden +16.07%,D
Indiana,11,Trump +12.54%,R
Iowa,6,Trump +5.8%,R
Kansas,6,Trump +26.45%,R
Kentucky,8,Trump +19.93%,R
Louisiana,8,Trump +17.69%,R
Maine,2,Biden +6.81%,D
Maine 1st District,1,Biden +15.8%,D
Maine 2nd District,1,Biden +7.26%,D
Maryland,10,Biden +39.67%,D
Massachusetts,11,Biden +38.28%,D
Michigan,16,Biden +0.43%,D
Minnesota,10,Biden +13.58%,D
Mississippi,6,Trump +47.72%,R
Missouri,10,Trump +6.5%,R
Montana,3,Trump +13.31%,R
Nebraska,2,Trump +33.63%,R
Nebraska 1st District,1,Trump +31.74%,R
Nebraska 2nd District,1,Trump +6.5%,R
Nebraska 3rd District,1,Trump +32.02%,R
Nevada,6,Trump +0.3%,R
New Hampshire,4,Biden +15.56%,D
New Jersey,14,Biden +14.89%,D
New Mexico,5,Biden +2.98%,D
New York,29,Biden +22.08%,D
North Carolina,15,Trump +1.12%,R
North Dakota,3,Trump +15.48%,R
Ohio,18,Trump +8.99%,R
Oklahoma,7,Trump +35.8%,R
Oregon,7,Biden +13.18%,D
Pennsylvania,20,Biden +7.69%,D
Rhode Island,4,Biden +25.55%,D
South Carolina,9,Trump +15.25%,R
South Dakota,3,Trump +19.25%,R
Tennessee,11,Trump +12.5%,R
Texas,38,Trump +17.63%,R
Utah,6,Trump +15.77%,R
Vermont,3,Biden +33.13%,D
Virginia,13,Biden +7.51%,D
Washington,12,Biden +20.2%,D
West Virginia,5,Trump +38.14%,R
Wisconsin,10,Biden +11.24%,D
Wyoming,3,Trump +47.79%,R
276,262
