name,ec,margin,winner
Alabama,9,Trump +20.65%,R
Alaska,3,Biden +3.81%,D
Arizona,11,Trump +2.6%,R
Arkansas,6,Trump +25.88%,R
California,55,Biden +28.25%,D
Colorado,9,Biden +5.01%,D
Connecticut,7,Biden +19.84%,D
District of Columbia,3,Biden +79.48%,D
Delaware,3,Biden +28.02%,D
Florida,29,Trump +4.27%,R
Georgia,16,Trump +7.54%,R
Hawaii,4,Biden +36.0%,D
Idaho,4,Trump +24.96%,R
Illinois,20,Biden +17.15%,D
Indiana,11,Trump +12.55%,R
Iowa,6,Trump +6.06%,R
Kansas,6,Trump +25.75%,R
Kentucky,8,Trump +20.35%,R
Louisiana,8,Trump +19.13%,R
Maine,2,Biden +6.11%,D
Maine 1st District,1,Biden +16.23%,D
Maine 2nd District,1,Biden +7.03%,D
Maryland,10,Biden +42.7%,D
Massachusetts,11,Biden +37.43%,D
Michigan,16,Trump +1.06%,R
Minnesota,10,Biden +13.19%,D
Mississippi,6,Trump +48.96%,R
Missouri,10,Trump +7.94%,R
Montana,3,Trump +14.05%,R
Nebraska,2,Trump +32.1%,R
Nebraska 1st District,1,Trump +32.35%,R
Nebraska 2nd District,1,Trump +2.22%,R
Nebraska 3rd District,1,Trump +32.21%,R
Nevada,6,Trump +0.38%,R
New Hampshire,4,Biden +14.82%,D
New Jersey,14,Biden +15.15%,D
New Mexico,5,Biden +4.06%,D
New York,29,Biden +22.52%,D
North Carolina,15,Trump +0.06%,R
North Dakota,3,Trump +16.18%,R
Ohio,18,Trump +7.4%,R
Oklahoma,7,Trump +34.13%,R
Oregon,7,Biden +12.98%,D
Pennsylvania,20,Biden +9.42%,D
Rhode Island,4,Biden +25.66%,D
South Carolina,9,Trump +14.36%,R
South Dakota,3,Trump +17.01%,R
Tennessee,11,Trump +11.94%,R
Texas,38,Trump +19.51%,R
Utah,6,Trump +15.26%,R
Vermont,3,Biden +35.16%,D
Virginia,13,Biden +6.92%,D
Washington,12,Biden +18.94%,D
West Virginia,5,Trump +36.58%,R
Wisconsin,10,Biden +11.05%,D
Wyoming,3,Trump +48.96%,R
260,278
