name,ec,margin,winner
Alabama,9,Trump +20.5%,R
Alaska,3,Biden +3.03%,D
Arizona,11,Trump +2.79%,R
Arkansas,6,Trump +25.45%,R
California,55,Biden +24.4%,D
Colorado,9,Biden +7.54%,D
Connecticut,7,Biden +20.05%,D
District of Columbia,3,Biden +78.38%,D
Delaware,3,Biden +28.01%,D
Florida,29,Trump +3.9%,R
Georgia,16,Trump +10.28%,R
Hawaii,4,Biden +37.64%,D
Idaho,4,Trump +26.26%,R
Illinois,20,Biden +15.86%,D
Indiana,11,Trump +12.38%,R
Iowa,6,Trump +7.12%,R
Kansas,6,Trump +24.86%,R
Kentucky,8,Trump +20.0%,R
Louisiana,8,Trump +17.38%,R
Maine,2,Biden +6.61%,D
Maine 1st District,1,Biden +16.94%,D
Maine 2nd District,1,Biden +5.7%,D
Maryland,10,Biden +42.56%,D
Massachusetts,11,Biden +36.44%,D
Michigan,16,Biden +0.79%,D
Minnesota,10,Biden +11.27%,D
Mississippi,6,Trump +47.7%,R
Missouri,10,Trump +8.12%,R
Montana,3,Trump +14.28%,R
Nebraska,2,Trump +31.62%,R
Nebraska 1st District,1,Trump +33.49%,R
Nebraska 2nd District,1,Trump +4.37%,R
Nebraska 3rd District,1,Trump +33.44%,R
Nevada,6,Biden +0.5%,D
New Hampshire,4,Biden +12.95%,D
New Jersey,14,Biden +13.58%,D
New Mexico,5,Biden +2.62%,D
New York,29,Biden +23.38%,D
North Carolina,15,Biden +0.01%,D
North Dakota,3,Trump +17.46%,R
Ohio,18,Trump +7.01%,R
Oklahoma,7,Trump +35.03%,R
Oregon,7,Biden +10.61%,D
Pennsylvania,20,Biden +9.56%,D
Rhode Island,4,Biden +24.53%,D
South Carolina,9,Trump +14.35%,R
South Dakota,3,Trump +17.69%,R
Tennessee,11,Trump +15.69%,R
Texas,38,Trump +17.41%,R
Utah,6,Trump +16.39%,R
Vermont,3,Biden +34.49%,D
Virginia,13,Biden +6.81%,D
Washington,12,Biden +19.76%,D
West Virginia,5,Trump +37.24%,R
Wisconsin,10,Biden +8.84%,D
Wyoming,3,Trump +49.06%,R
297,241
