name,ec,margin,winner
Alabama,9,Trump +20.98%,R
Alaska,3,Biden +3.54%,D
Arizona,11,Trump +1.48%,R
Arkansas,6,Trump +25.5%,R
California,55,Biden +26.48%,D
Colorado,9,Biden +5.47%,D
Connecticut,7,Biden +18.38%,D
District of Columbia,3,Biden +77.73%,D
Delaware,3,Biden +28.48%,D
Florida,29,Trump +3.61%,R
Georgia,16,Trump +9.47%,R
Hawaii,4,Biden +37.02%,D
Idaho,4,Trump +26.09%,R
Illinois,20,Biden +13.56%,D
Indiana,11,Trump +13.9%,R
Iowa,6,Trump +6.82%,R
Kansas,6,Trump +27.93%,R
Kentucky,8,Trump +19.83%,R
Louisiana,8,Trump +17.66%,R
Maine,2,Biden +6.24%,D
Maine 1st District,1,Biden +16.15%,D
Maine 2nd District,1,Biden +6.83%,D
Maryland,10,Biden +41.6%,D
Massachusetts,11,Biden +37.79%,D
Michigan,16,Trump +1.61%,R
Minnesota,10,Biden +11.24%,D
Mississippi,6,Trump +47.22%,R
Missouri,10,Trump +8.13%,R
Montana,3,Trump +12.53%,R
Nebraska,2,Trump +33.12%,R
Nebraska 1st District,1,Trump +33.42%,R
Nebraska 2nd District,1,Trump +2.6%,R
Nebraska 3rd District,1,Trump +35.04%,R
Nevada,6,Trump +0.71%,R
New Hampshire,4,Biden +12.96%,D
New Jersey,14,Biden +14.66%,D
New Mexico,5,Biden +5.7%,D
New York,29,Biden +20.81%,D
North Carolina,15,Trump +0.38%,R
North Dakota,3,Trump +15.78%,R
Ohio,18,Trump +7.1%,R
Oklahoma,7,Trump +34.51%,R
Oregon,7,Biden +11.01%,D
Pennsylvania,20,Biden +9.07%,D
Rhode Island,4,Biden +25.29%,D
South Carolina,9,Trump +15.51%,R
South Dakota,3,Trump +17.55%,R
Tennessee,11,Trump +15.77%,R
Texas,38,Trump +18.05%,R
Utah,6,Trump +14.82%,R
Vermont,3,Biden +32.97%,D
Virginia,13,Biden +8.12%,D
Washington,12,Biden +19.68%,D
West Virginia,5,Trump +36.25%,R
Wisconsin,10,Biden +11.14%,D
Wyoming,3,Trump +49.76%,R
260,278
