name,ec,margin,winner
Alabama,9,Trump +20.77%,R
Alaska,3,Biden +2.94%,D
Arizona,11,Trump +3.55%,R
Arkansas,6,Trump +26.44%,R
California,55,Biden +27.66%,D
Colorado,9,Biden +4.21%,D
Connecticut,7,Biden +20.98%,D
District of Columbia,3,Biden +79.03%,D
Delaware,3,Biden +28.17%,D
Florida,29,Trump +4.73%,R
Georgia,16,Trump +8.37%,R
Hawaii,4,Biden +36.4%,D
Idaho,4,Trump +24.26%,R
Illinois,20,Biden +16.39%,D
Indiana,11,Trump +12.85%,R
Iowa,6,Trump +7.61%,R
Kansas,6,Trump +26.93%,R
Kentucky,8,Trump +18.55%,R
Louisiana,8,Trump +18.26%,R
Maine,2,Biden +6.29%,D
Maine 1st District,1,Biden +17.7%,D
Maine 2nd District,1,Biden +5.89%,D
Maryland,10,Biden +41.16%,D
Massachusetts,11,Biden +36.42%,D
Michigan,16,Trump +1.79%,R
Minnesota,10,Biden +12.79%,D
Mississippi,6,Trump +47.89%,R
Missouri,10,Trump +5.78%,R
Montana,3,Trump +13.83%,R
Nebraska,2,Trump +32.53%,R
Nebraska 1st District,1,Trump +32.83%,R
Nebraska 2nd District,1,Trump +4.34%,R
Nebraska 3rd District,1,Trump +33.33%,R
Nevada,6,Biden +0.66%,D
New Hampshire,4,Biden +13.83%,D
New Jersey,14,Biden +15.81%,D
New Mexico,5,Biden +5.04%,D
New York,29,Biden +21.64%,D
North Carolina,15,Trump +1.41%,R
North Dakota,3,Trump +15.91%,R
Ohio,18,Trump +8.81%,R
Oklahoma,7,Trump +34.41%,R
Oregon,7,Biden +12.79%,D
Pennsylvania,20,Biden +8.22%,D
Rhode Island,4,Biden +24.2%,D
South Carolina,9,Trump +14.33%,R
South Dakota,3,Trump +17.22%,R
Tennessee,11,Trump +14.12%,R
Texas,38,Trump +17.98%,R
Utah,6,Trump +15.12%,R
Vermont,3,Biden +34.56%,D
Virginia,13,Biden +7.51%,D
Washington,12,Biden +19.45%,D
West Virginia,5,Trump +37.09%,R
Wisconsin,10,Biden +8.71%,D
Wyoming,3,Trump +49.36%,R
266,272
