name,ec,margin,winner
Alabama,9,Trump +22.45%,R
Alaska,3,Biden +2.92%,D
Arizona,11,Trump +3.74%,R
Arkansas,6,Trump +23.89%,R
California,55,Biden +27.96%,D
Colorado,9,Biden +5.92%,D
Connecticut,7,Biden +21.82%,D
District of Columbia,3,Biden +78.27%,D
Delaware,3,Biden +27.51%,D
Florida,29,Trump +3.1%,R
Georgia,16,Trump +6.82%,R
Hawaii,4,Biden +36.44%,D
Idaho,4,Trump +24.15%,R
Illinois,20,Biden +16.32%,D
Indiana,11,Trump +14.66%,R
Iowa,6,Trump +7.05%,R
Kansas,6,Trump +27.56%,R
Kentucky,8,Trump +19.98%,R
Louisiana,8,Trump +18.18%,R
Maine,2,Biden +5.42%,D
Maine 1st District,1,Biden +14.98%,D
Maine 2nd District,1,Biden +8.54%,D
Maryland,10,Biden +41.65%,D
Massachusetts,11,Biden +38.09%,D
Michigan,16,Biden +1.36%,D
Minnesota,10,Biden +13.74%,D
Mississippi,6,Trump +48.24%,R
Missouri,10,Trump +8.51%,R
Montana,3,Trump +14.65%,R
Nebraska,2,Trump +34.24%,R
Nebraska 1st District,1,Trump +32.41%,R
Nebraska 2nd District,1,Trump +5.45%,R
Nebraska 3rd District,1,Trump +30.97%,R
Nevada,6,Biden +0.23%,D
New Hampshire,4,Biden +12.23%,D
New Jersey,14,Biden +14.25%,D
New Mexico,5,Biden +2.42%,D
New York,29,Biden +22.78%,D
North Carolina,15,Trump +0.05%,R
North Dakota,3,Trump +17.03%,R
Ohio,18,Trump +8.05%,R
Oklahoma,7,Trump +34.55%,R
Oregon,7,Biden +11.53%,D
Pennsylvania,20,Biden +9.17%,D
Rhode Island,4,Biden +25.75%,D
South Carolina,9,Trump +15.59%,R
South Dakota,3,Trump +18.82%,R
Tennessee,11,Trump +13.32%,R
Texas,38,Trump +17.47%,R
Utah,6,Trump +15.78%,R
Vermont,3,Biden +35.39%,D
Virginia,13,Biden +6.37%,D
Washington,12,Biden +20.38%,D
West Virginia,5,Trump +36.85%,R
Wisconsin,10,Biden +10.72%,D
Wyoming,3,Trump +48.31%,R
282,256
