name,ec,margin,winner
Alabama,9,Trump +20.33%,R
Alaska,3,Biden +5.26%,D
Arizona,11,Trump +3.34%,R
Arkansas,6,Trump +25.31%,R
California,55,Biden +28.17%,D
Colorado,9,Biden +7.17%,D
Connecticut,7,Biden +20.77%,D
District of Columbia,3,Biden +79.42%,D
Delaware,3,Biden +27.55%,D
Florida,29,Trump +3.85%,R
Georgia,16,Trump +9.62%,R
Hawaii,4,Biden +36.88%,D
Idaho,4,Trump +26.24%,R
Illinois,20,Biden +15.66%,D
Indiana,11,Trump +14.46%,R
Iowa,6,Trump +5.77%,R
Kansas,6,Trump +27.1%,R
Kentucky,8,Trump +19.09%,R
Louisiana,8,Trump +19.13%,R
Maine,2,Biden +6.05%,D
Maine 1st District,1,Biden +15.27%,D
Maine 2nd District,1,Biden +8.7%,D
Maryland,10,Biden +42.15%,D
Massachusetts,11,Biden +36.31%,D
Michigan,16,Trump +0.43%,R
Minnesota,10,Biden +11.38%,D
Mississippi,6,Trump +47.77%,R
Missouri,10,Trump +6.97%,R
Montana,3,Trump +12.67%,R
Nebraska,2,Trump +33.34%,R
Nebraska 1st District,1,Trump +33.44%,R
Nebraska 2nd District,1,Trump +5.92%,R
Nebraska 3rd District,1,Trump +32.05%,R
Nevada,6,Trump +0.15%,R
New Hampshire,4,Biden +15.14%,D
New Jersey,14,Biden +15.09%,D
New Mexico,5,Biden +4.82%,D
New York,29,Biden +22.39%,D
North Carolina,15,Trump +2.28%,R
North Dakota,3,Trump +14.95%,R
Ohio,18,Trump +6.88%,R
Oklahoma,7,Trump +34.33%,R
Oregon,7,Biden +11.6%,D
Pennsylvania,20,Biden +7.69%,D
Rhode Island,4,Biden +25.71%,D
South Carolina,9,Trump +15.21%,R
South Dakota,3,Trump +19.27%,R
Tennessee,11,Trump +15.46%,R
Texas,38,Trump +19.8%,R
Utah,6,Trump +16.44%,R
Vermont,3,Biden +36.07%,D
Virginia,13,Biden +7.47%,D
Washington,12,Biden +20.02%,D
West Virginia,5,Trump +36.57%,R
Wisconsin,10,Biden +10.62%,D
Wyoming,3,Trump +47.72%,R
260,278
