name,ec,margin,winner
Alabama,9,Trump +21.89%,R
Alaska,3,Biden +4.41%,D
Arizona,11,Trump +3.62%,R
Arkansas,6,Trump +27.09%,R
California,55,Biden +28.35%,D
Colorado,9,Biden +4.78%,D
Connecticut,7,Biden +20.41%,D
District of Columbia,3,Biden +77.45%,D
Delaware,3,Biden +28.47%,D
Florida,29,Trump +3.54%,R
Georgia,16,Trump +7.59%,R
Hawaii,4,Biden +36.75%,D
Idaho,4,Trump +25.25%,R
Illinois,20,Biden +14.51%,D
Indiana,11,Trump +14.14%,R
Iowa,6,Trump +6.89%,R
Kansas,6,Trump +26.34%,R
Kentucky,8,Trump +18.74%,R
Louisiana,8,Trump +19.92%,R
Maine,2,Biden +7.8%,D
Maine 1st District,1,Biden +14.32%,D
Maine 2nd District,1,Biden +4.87%,D
Maryland,10,Biden +40.18%,D
Massachusetts,11,Biden +37.78%,D
Michigan,16,Trump +1.02%,R
Minnesota,10,Biden +12.27%,D
Mississippi,6,Trump +47.8%,R
Missouri,10,Trump +8.15%,R
Montana,3,Trump +11.93%,R
Nebraska,2,Trump +33.43%,R
Nebraska 1st District,1,Trump +33.52%,R
Nebraska 2nd District,1,Trump +3.06%,R
Nebraska 3rd District,1,Trump +32.03%,R
Nevada,6,Biden +1.16%,D
New Hampshire,4,Biden +14.36%,D
New Jersey,14,Biden +12.87%,D
New Mexico,5,Biden +4.04%,D
New York,29,Biden +21.7%,D
North Carolina,15,Biden +1.56%,D
North Dakota,3,Trump +16.27%,R
Ohio,18,Trump +7.99%,R
Oklahoma,7,Trump +32.87%,R
Oregon,7,Biden +11.83%,D
Pennsylvania,20,Biden +8.11%,D
Rhode Island,4,Biden +24.24%,D
South Carolina,9,Trump +15.91%,R
South Dakota,3,Trump +19.02%,R
Tennessee,11,Trump +11.48%,R
Texas,38,Trump +17.45%,R
Utah,6,Trump +16.12%,R
Vermont,3,Biden +35.15%,D
Virginia,13,Biden +5.5%,D
Washington,12,Biden +21.01%,D
West Virginia,5,Trump +35.68%,R
Wisconsin,10,Biden +9.9%,D
Wyoming,3,Trump +48.71%,R
281,257
