name,ec,margin,winner
Alabama,9,Trump +20.4%,R
Alaska,3,Biden +4.46%,D
Arizona,11,Trump +4.19%,R
Arkansas,6,Trump +25.11%,R
California,55,Biden +27.22%,D
Colorado,9,Biden +7.22%,D
Connecticut,7,Biden +20.45%,D
District of Columbia,3,Biden +79.53%,D
Delaware,3,Biden +28.19%,D
Florida,29,Trump +5.71%,R
Georgia,16,Trump +9.16%,R
Hawaii,4,Biden +35.95%,D
Idaho,4,Trump +25.86%,R
Illinois,20,Biden +15.18%,D
Indiana,11,Trump +14.09%,R
Iowa,6,Trump +6.59%,R
Kansas,6,Trump +27.23%,R
Kentucky,8,Trump +19.11%,R
Louisiana,8,Trump +17.83%,R
Maine,2,Biden +8.31%,D
Maine 1st District,1,Biden +15.28%,D
Maine 2nd District,1,Biden +6.99%,D
Maryland,10,Biden +41.95%,D
Massachusetts,11,Biden +37.26%,D
Michigan,16,Trump +1.67%,R
Minnesota,10,Biden +13.17%,D
Mississippi,6,Trump +48.34%,R
Missouri,10,Trump +8.4%,R
Montana,3,Trump +13.25%,R
Nebraska,2,Trump +31.8%,R
Nebraska 1st District,1,Trump +33.79%,R
Nebraska 2nd District,1,Trump +4.26%,R
Nebraska 3rd District,1,Trump +32.68%,R
Nevada,6,Biden +1.35%,D
New Hampshire,4,Biden +11.87%,D
New Jersey,14,Biden +12.44%,D
New Mexico,5,Biden +4.2%,D
New York,29,Biden +22.06%,D
North Carolina,15,Trump +1.39%,R
North Dakota,3,Trump +16.04%,R
Ohio,18,Trump +7.66%,R
Oklahoma,7,Trump +34.87%,R
Oregon,7,Biden +9.86%,D
Pennsylvania,20,Biden +9.45%,D
Rhode Island,4,Biden +25.74%,D
South Carolina,9,Trump +13.57%,R
South Dakota,3,Trump +18.07%,R
Tennessee,11,Trump +13.05%,R
Texas,38,Trump +18.31%,R
Utah,6,Trump +14.92%,R
Vermont,3,Biden +34.54%,D
Virginia,13,Biden +6.74%,D
Washington,12,Biden +18.44%,D
West Virginia,5,Trump +36.31%,R
Wisconsin,10,Biden +9.48%,D
Wyoming,3,Trump +47.78%,R
266,272
