name,ec,margin,winner
Alabama,9,Trump +21.21%,R
Alaska,3,Biden +3.36%,D
Arizona,11,Trump +2.89%,R
Arkansas,6,Trump +25.75%,R
California,55,Biden +25.58%,D
Colorado,9,Biden +5.37%,D
Connecticut,7,Biden +19.51%,D
District of Columbia,3,Biden +79.13%,D
Delaware,3,Biden +29.54%,D
Florida,29,Trump +3.93%,R
Georgia,16,Trump +9.0%,R
Hawaii,4,Biden +36.16%,D
Idaho,4,Trump +26.73%,R
Illinois,20,Biden +16.23%,D
Indiana,11,Trump +15.07%,R
Iowa,6,Trump +7.3%,R
Kansas,6,Trump +26.51%,R
Kentucky,8,Trump +20.45%,R
Louisiana,8,Trump +17.83%,R
Maine,2,Biden +6.72%,D
Maine 1st District,1,Biden +15.04%,D
Maine 2nd District,1,Biden +6.41%,D
Maryland,10,Biden +41.81%,D
Massachusetts,11,Biden +37.76%,D
Michigan,16,Biden +0.47%,D
Minnesota,10,Biden +14.16%,D
Mississippi,6,Trump +48.59%,R
Missouri,10,Trump +7.69%,R
Montana,3,Trump +12.74%,R
Nebraska,2,Trump +32.29%,R
Nebraska 1st District,1,Trump +31.39%,R
Nebraska 2nd District,1,Trump +4.55%,R
Nebraska 3rd District,1,Trump +34.02%,R
Nevada,6,Trump +0.87%,R
New Hampshire,4,Biden +13.39%,D
New Jersey,14,Biden +12.89%,D
New Mexico,5,Biden +4.51%,D
New York,29,Biden +21.86%,D
North Carolina,15,Trump +2.21%,R
North Dakota,3,Trump +14.05%,R
Ohio,18,Trump +8.52%,R
Oklahoma,7,Trump +33.89%,R
Oregon,7,Biden +12.65%,D
Pennsylvania,20,Biden +8.83%,D
Rhode Island,4,Biden +26.65%,D
South Carolina,9,Trump +14.14%,R
South Dakota,3,Trump +17.79%,R
Tennessee,11,Trump +13.26%,R
Texas,38,Trump +18.21%,R
Utah,6,Trump +13.61%,R
Vermont,3,Biden +33.93%,D
Virginia,13,Biden +6.6%,D
Washington,12,Biden +18.83%,D
West Virginia,5,Trump +36.49%,R
Wisconsin,10,Biden +10.51%,D
Wyoming,3,Trump +48.2%,R
276,262
