name,ec,margin,winner
Alabama,9,Trump +20.91%,R
Alaska,3,Biden +3.37%,D
Arizona,11,Trump +2.12%,R
Arkansas,6,Trump +24.8%,R
California,55,Biden +27.79%,D
Colorado,9,Biden +4.04%,D
Connecticut,7,Biden +20.53%,D
District of Columbia,3,Biden +78.32%,D
Delaware,3,Biden +26.76%,D
Florida,29,Trump +5.14%,R
Georgia,16,Trump +8.46%,R
Hawaii,4,Biden +36.3%,D
Idaho,4,Trump +24.9%,R
Illinois,20,Biden +13.48%,D
Indiana,11,Trump +13.6%,R
Iowa,6,Trump +7.66%,R
Kansas,6,Trump +26.97%,R
Kentucky,8,Trump +19.42%,R
Louisiana,8,Trump +16.96%,R
Maine,2,Biden +7.23%,D
Maine 1st District,1,Biden +15.56%,D
Maine 2nd District,1,Biden +7.25%,D
Maryland,10,Biden +42.12%,D
Massachusetts,11,Biden +38.39%,D
Michigan,16,Trump +1.0%,R
Minnesota,10,Biden +13.65%,D
Mississippi,6,Trump +48.33%,R
Missouri,10,Trump +6.81%,R
Montana,3,Trump +13.61%,R
Nebraska,2,Trump +32.72%,R
Nebraska 1st District,1,Trump +33.49%,R
Nebraska 2nd District,1,Trump +3.35%,R
Nebraska 3rd District,1,Trump +33.73%,R
Nevada,6,Biden +1.31%,D
New Hampshire,4,Biden +13.57%,D
New Jersey,14,Biden +13.82%,D
New Mexico,5,Biden +3.07%,D
New York,29,Biden +20.58%,D
North Carolina,15,Biden +0.41%,D
North Dakota,3,Trump +15.65%,R
Ohio,18,Trump +6.67%,R
Oklahoma,7,Trump +33.65%,R
Oregon,7,Biden +12.04%,D
Pennsylvania,20,Biden +9.13%,D
Rhode Island,4,Biden +27.23%,D
South Carolina,9,Trump +12.87%,R
South Dakota,3,Trump +18.03%,R
Tennessee,11,Trump +14.36%,R
Texas,38,Trump +19.3%,R
Utah,6,Trump +16.05%,R
Vermont,3,Biden +33.54%,D
Virginia,13,Biden +5.16%,D
Washington,12,Biden +20.74%,D
West Virginia,5,Trump +37.89%,R
Wisconsin,10,Biden +11.77%,D
Wyoming,3,Trump +48.28%,R
281,257
