name,ec,margin,winner
Alabama,9,Trump +19.86%,R
Alaska,3,Biden +2.68%,D
Arizona,11,Trump +2.85%,R
Arkansas,6,Trump +25.69%,R
California,55,Biden +26.84%,D
Colorado,9,Biden +4.69%,D
Connecticut,7,Biden +19.81%,D
District of Columbia,3,Biden +78.13%,D
Delaware,3,Biden +27.59%,D
Florida,29,Trump +3.65%,R
Georgia,16,Trump +9.27%,R
Hawaii,4,Biden +35.32%,D
Idaho,4,Trump +25.58%,R
Illinois,20,Biden +15.9%,D
Indiana,11,Trump +14.45%,R
Iowa,6,Trump +8.06%,R
Kansas,6,Trump +27.09%,R
Kentucky,8,Trump +22.21%,R
Louisiana,8,Trump +18.43%,R
Maine,2,Biden +6.02%,D
Maine 1st District,1,Biden +16.18%,D
Maine 2nd District,1,Biden +6.25%,D
Maryland,10,Biden +39.81%,D
Massachusetts,11,Biden +38.15%,D
Michigan,16,Trump +0.06%,R
Minnesota,10,Biden +14.13%,D
Mississippi,6,Trump +47.92%,R
Missouri,10,Trump +5.25%,R
Montana,3,Trump +13.18%,R
Nebraska,2,Trump +32.79%,R
Nebraska 1st District,1,Trump +31.45%,R
Nebraska 2nd District,1,Trump +4.13%,R
Nebraska 3rd District,1,Trump +33.24%,R
Nevada,6,Biden +0.23%,D
New Hampshire,4,Biden +13.95%,D
New Jersey,14,Biden +14.38%,D
New Mexico,5,Biden +3.85%,D
New York,29,Biden +21.88%,D
North Carolina,15,Trump +1.38%,R
North Dakota,3,Trump +16.12%,R
Ohio,18,Trump +7.45%,R
Oklahoma,7,Trump +34.17%,R
Oregon,7,Biden +10.17%,D
Pennsylvania,20,Biden +7.88%,D
Rhode Island,4,Biden +25.09%,D
South Carolina,9,Trump +14.81%,R
South Dakota,3,Trump +17.82%,R
Tennessee,11,Trump +12.0%,R
Texas,38,Trump +19.57%,R
Utah,6,Trump +16.96%,R
Vermont,3,Biden +34.45%,D
Virginia,13,Biden +6.45%,D
Washington,12,Biden +17.88%,D
West Virginia,5,Trump +37.58%,R
Wisconsin,10,Biden +10.95%,D
Wyoming,3,Trump +47.4%,R
266,272
