name,ec,margin,winner
Alabama,9,Trump +20.29%,R
Alaska,3,Biden +3.98%,D
Arizona,11,Trump +1.91%,R
Arkansas,6,Trump +25.34%,R
California,55,Biden +28.38%,D
Colorado,9,Biden +6.96%,D
Connecticut,7,Biden +19.19%,D
District of Columbia,3,Biden +78.85%,D
Delaware,3,Biden +26.7%,D
Florida,29,Trump +3.86%,R
Georgia,16,Trump +9.51%,R
Hawaii,4,Biden +36.18%,D
Idaho,4,Trump +25.92%,R
Illinois,20,Biden +14.84%,D
Indiana,11,Trump +12.72%,R
Iowa,6,Trump +6.21%,R
Kansas,6,Trump +26.96%,R
Kentucky,8,Trump +20.07%,R
Louisiana,8,Trump +17.85%,R
Maine,2,Biden +7.37%,D
Maine 1st District,1,Biden +15.75%,D
Maine 2nd District,1,Biden +5.88%,D
Maryland,10,Biden +40.24%,D
Massachusetts,11,Biden +39.15%,D
Michigan,16,Biden +0.72%,D
Minnesota,10,Biden +12.35%,D
Mississippi,6,Trump +49.07%,R
Missouri,10,Trump +8.0%,R
Montana,3,Trump +14.85%,R
Nebraska,2,Trump +32.7%,R
Nebraska 1st District,1,Trump +32.3%,R
Nebraska 2nd District,1,Trump +5.97%,R
Nebraska 3rd District,1,Trump +31.75%,R
Nevada,6,Biden +0.66%,D
New Hampshire,4,Biden +14.21%,D
New Jersey,14,Biden +14.02%,D
New Mexico,5,Biden +4.24%,D
New York,29,Biden +22.12%,D
North Carolina,15,Trump +1.55%,R
North Dakota,3,Trump +15.19%,R
Ohio,18,Trump +9.11%,R
Oklahoma,7,Trump +34.59%,R
Oregon,7,Biden +10.68%,D
Pennsylvania,20,Biden +8.76%,D
Rhode Island,4,Biden +24.57%,D
South Carolina,9,Trump +15.75%,R
South Dakota,3,Trump +18.84%,R
Tennessee,11,Trump +12.71%,R
Texas,38,Trump +18.04%,R
Utah,6,Trump +13.74%,R
Vermont,3,Biden +34.33%,D
Virginia,13,Biden +7.24%,D
Washington,12,Biden +19.89%,D
West Virginia,5,Trump +35.26%,R
Wisconsin,10,Biden +11.15%,D
Wyoming,3,Trump +48.11%,R
282,256
