name,ec,margin,winner
Alabama,9,Trump +20.27%,R
Alaska,3,Biden +4.19%,D
Arizona,11,Trump +4.59%,R
Arkansas,6,Trump +25.28%,R
California,55,Biden +28.41%,D
Colorado,9,Biden +7.27%,D
Connecticut,7,Biden +19.98%,D
District of Columbia,3,Biden +79.97%,D
Delaware,3,Biden +28.23%,D
Florida,29,Trump +2.54%,R
Georgia,16,Trump +8.43%,R
Hawaii,4,Biden +36.27%,D
Idaho,4,Trump +26.02%,R
Illinois,20,Biden +15.71%,D
Indiana,11,Trump +13.11%,R
Iowa,6,Trump +8.66%,R
Kansas,6,Trump +26.68%,R
Kentucky,8,Trump +19.03%,R
Louisiana,8,Trump +19.23%,R
Maine,2,Biden +6.99%,D
Maine 1st District,1,Biden +15.94%,D
Maine 2nd District,1,Biden +7.49%,D
Maryland,10,Biden +42.42%,D
Massachusetts,11,Biden +36.92%,D
Michigan,16,Biden +1.05%,D
Minnesota,10,Biden +13.58%,D
Mississippi,6,Trump +47.4%,R
Missouri,10,Trump +7.51%,R
Montana,3,Trump +14.1%,R
Nebraska,2,Trump +31.12%,R
Nebraska 1st District,1,Trump +31.77%,R
Nebraska 2nd District,1,Trump +4.35%,R
Nebraska 3rd District,1,Trump +34.28%,R
Nevada,6,Biden +1.57%,D
New Hampshire,4,Biden +14.49%,D
New Jersey,14,Biden +13.7%,D
New Mexico,5,Biden +3.48%,D
New York,29,Biden +23.5%,D
North Carolina,15,Trump +0.4%,R
North Dakota,3,Trump +16.38%,R
Ohio,18,Trump +8.73%,R
Oklahoma,7,Trump +34.8%,R
Oregon,7,Biden +11.12%,D
Pennsylvania,20,Biden +6.47%,D
Rhode Island,4,Biden +26.0%,D
South Carolina,9,Trump +14.38%,R
South Dakota,3,Trump +16.9%,R
Tennessee,11,Trump +13.79%,R
Texas,38,Trump +18.26%,R
Utah,6,Trump +15.69%,R
Vermont,3,Biden +35.1%,D
Virginia,13,Biden +7.96%,D
Washington,12,Biden +20.2%,D
West Virginia,5,Trump +36.24%,R
Wisconsin,10,Biden +10.01%,D
Wyoming,3,Trump +47.43%,R
282,256
