name,ec,margin,winner
Alabama,9,Trump +20.89%,R
Alaska,3,Biden +3.64%,D
Arizona,11,Trump +2.14%,R
Arkansas,6,Trump +23.38%,R
California,55,Biden +27.61%,D
Colorado,9,Biden +5.39%,D
Connecticut,7,Biden +21.1%,D
District of Columbia,3,Biden +79.02%,D
Delaware,3,Biden +26.9%,D
Florida,29,Trump +4.81%,R
Georgia,16,Trump +7.23%,R
Hawaii,4,Biden +34.83%,D
Idaho,4,Trump +25.95%,R
Illinois,20,Biden +16.67%,D
Indiana,11,Trump +15.3%,R
Iowa,6,Trump +6.85%,R
Kansas,6,Trump +26.35%,R
Kentucky,8,Trump +19.6%,R
Louisiana,8,Trump +18.74%,R
Maine,2,Biden +6.27%,D
Maine 1st District,1,Biden +15.81%,D
Maine 2nd District,1,Biden +7.08%,D
Maryland,10,Biden +40.7%,D
Massachusetts,11,Biden +37.21%,D
Michigan,16,Biden +0.54%,D
Minnesota,10,Biden +12.18%,D
Mississippi,6,Trump +47.16%,R
Missouri,10,Trump +7.92%,R
Montana,3,Trump +13.6%,R
Nebraska,2,Trump +31.9%,R
Nebraska 1st District,1,Trump +31.12%,R
Nebraska 2nd District,1,Trump +4.36%,R
Nebraska 3rd District,1,Trump +33.14%,R
Nevada,6,Trump +0.24%,R
New Hampshire,4,Biden +12.61%,D
New Jersey,14,Biden +13.64%,D
New Mexico,5,Biden +3.96%,D
New York,29,Biden +23.22%,D
North Carolina,15,Biden +1.17%,D
North Dakota,3,Trump +14.36%,R
Ohio,18,Trump +7.58%,R
Oklahoma,7,Trump +32.39%,R
Oregon,7,Biden +10.39%,D
Pennsylvania,20,Biden +9.41%,D
Rhode Island,4,Biden +25.3%,D
South Carolina,9,Trump +15.54%,R
South Dakota,3,Trump +17.89%,R
Tennessee,11,Trump +12.56%,R
Texas,38,Trump +19.83%,R
Utah,6,Trump +14.25%,R
Vermont,3,Biden +34.09%,D
Virginia,13,Biden +5.58%,D
Washington,12,Biden +18.72%,D
West Virginia,5,Trump +35.9%,R
Wisconsin,10,Biden +10.73%,D
Wyoming,3,Trump +47.51%,R
291,247
