name,ec,margin,winner
Alabama,9,Trump +19.17%,R
Alaska,3,Biden +2.9%,D
Arizona,11,Trump +4.17%,R
Arkansas,6,Trump +23.31%,R
California,55,Biden +26.23%,D
Colorado,9,Biden +6.0%,D
Connecticut,7,Biden +19.63%,D
District of Columbia,3,Biden +79.69%,D
Delaware,3,Biden +29.04%,D
Florida,29,Trump +4.24%,R
Georgia,16,Trump +9.63%,R
Hawaii,4,Biden +36.26%,D
Idaho,4,Trump +25.89%,R
Illinois,20,Biden +13.85%,D
Indiana,11,Trump +13.49%,R
Iowa,6,Trump +6.08%,R
Kansas,6,Trump +25.46%,R
Kentucky,8,Trump +20.8%,R
Louisiana,8,Trump +19.29%,R
Maine,2,Biden +5.71%,D
Maine 1st District,1,Biden +16.86%,D
Maine 2nd District,1,Biden +5.66%,D
Maryland,10,Biden +43.0%,D
Massachusetts,11,Biden +37.73%,D
Michigan,16,Trump +0.74%,R
Minnesota,10,Biden +12.76%,D
Mississippi,6,Trump +48.21%,R
Missouri,10,Trump +8.92%,R
Montana,3,Trump +12.51%,R
Nebraska,2,Trump +31.73%,R
Nebraska 1st District,1,Trump +33.41%,R
Nebraska 2nd District,1,Trump +2.82%,R
Nebraska 3rd District,1,Trump +30.96%,R
Nevada,6,Biden +1.69%,D
New Hampshire,4,Biden +15.11%,D
New Jersey,14,Biden +15.29%,D
New Mexico,5,Biden +3.59%,D
New York,29,Biden +22.86%,D
North Carolina,15,Trump +1.36%,R
North Dakota,3,Trump +16.34%,R
Ohio,18,Trump +8.52%,R
Oklahoma,7,Trump +35.56%,R
Oregon,7,Biden +12.0%,D
Pennsylvania,20,Biden +8.49%,D
Rhode Island,4,Biden +26.9%,D
South Carolina,9,Trump +13.81%,R
South Dakota,3,Trump +18.54%,R
Tennessee,11,Trump +11.89%,R
Texas,38,Trump +17.84%,R
Utah,6,Trump +14.29%,R
Vermont,3,Biden +35.11%,D
Virginia,13,Biden +6.27%,D
Washington,12,Biden +20.01%,D
West Virginia,5,Trump +35.43%,R
Wisconsin,10,Biden +11.88%,D
Wyoming,3,Trump +48.99%,R
266,272
