name,ec,margin,winner
Alabama,9,Trump +22.28%,R
Alaska,3,Biden +4.47%,D
Arizona,11,Trump +3.98%,R
Arkansas,6,Trump +25.12%,R
California,55,Biden +27.9%,D
Colorado,9,Biden +6.61%,D
Connecticut,7,Biden +22.19%,D
District of Columbia,3,Biden +78.37%,D
Delaware,3,Biden +29.19%,D
Florida,29,Trump +1.99%,R
Georgia,16,Trump +7.63%,R
Hawaii,4,Biden +35.25%,D
Idaho,4,Trump +25.22%,R
Illinois,20,Biden +16.25%,D
Indiana,11,Trump +14.46%,R
Iowa,6,Trump +7.05%,R
Kansas,6,Trump +28.0%,R
Kentucky,8,Trump +21.37%,R
Louisiana,8,Trump +20.71%,R
Maine,2,Biden +6.41%,D
Maine 1st District,1,Biden +15.2%,D
Maine 2nd District,1,Biden +8.52%,D
Maryland,10,Biden +40.78%,D
Massachusetts,11,Biden +36.87%,D
Michigan,16,Biden +0.59%,D
Minnesota,10,Biden +13.39%,D
Mississippi,6,Trump +47.43%,R
Missouri,10,Trump +7.7%,R
Montana,3,Trump +12.93%,R
Nebraska,2,Trump +32.07%,R
Nebraska 1st District,1,Trump +31.95%,R
Nebraska 2nd District,1,Trump +5.68%,R
Nebraska 3rd District,1,Trump +30.81%,R
Nevada,6,Trump +0.78%,R
New Hampshire,4,Biden +15.13%,D
New Jersey,14,Biden +14.02%,D
New Mexico,5,Biden +3.4%,D
New York,29,Biden +20.55%,D
North Carolina,15,Trump +1.67%,R
North Dakota,3,Trump +14.88%,R
Ohio,18,Trump +8.9%,R
Oklahoma,7,Trump +33.7%,R
Oregon,7,Biden +12.03%,D
Pennsylvania,20,Biden +8.73%,D
Rhode Island,4,Biden +26.07%,D
South Carolina,9,Trump +13.63%,R
South Dakota,3,Trump +19.4%,R
Tennessee,11,Trump +14.22%,R
Texas,38,Trump +16.45%,R
Utah,6,Trump +17.79%,R
Vermont,3,Biden +34.05%,D
Virginia,13,Biden +6.44%,D
Washington,12,Biden +19.5%,D
West Virginia,5,Trump +35.79%,R
Wisconsin,10,Biden +11.26%,D
Wyoming,3,Trump +48.24%,R
276,262
