name,ec,margin,winner
Alabama,9,Trump +21.73%,R
Alaska,3,Biden +3.07%,D
Arizona,11,Trump +3.37%,R
Arkansas,6,Trump +26.2%,R
California,55,Biden +27.61%,D
Colorado,9,Biden +3.98%,D
Connecticut,7,Biden +19.98%,D
District of Columbia,3,Biden +79.04%,D
Delaware,3,Biden +28.82%,D
Florida,29,Trump +3.59%,R
Georgia,16,Trump +8.59%,R
Hawaii,4,Biden +35.98%,D
Idaho,4,Trump +27.31%,R
Illinois,20,Biden +14.36%,D
Indiana,11,Trump +12.02%,R
Iowa,6,Trump +7.43%,R
Kansas,6,Trump +26.54%,R
Kentucky,8,Trump +20.34%,R
Louisiana,8,Trump +17.54%,R
Maine,2,Biden +6.52%,D
Maine 1st District,1,Biden +15.09%,D
Maine 2nd District,1,Biden +5.51%,D
Maryland,10,Biden +42.02%,D
Massachusetts,11,Biden +40.04%,D
Michigan,16,Trump +1.07%,R
Minnesota,10,Biden +15.47%,D
Mississippi,6,Trump +49.32%,R
Missouri,10,Trump +8.06%,R
Montana,3,Trump +13.61%,R
Nebraska,2,Trump +31.61%,R
Nebraska 1st District,1,Trump +30.8%,R
Nebraska 2nd District,1,Trump +4.54%,R
Nebraska 3rd District,1,Trump +33.3%,R
Nevada,6,Biden +1.39%,D
New Hampshire,4,Biden +15.48%,D
New Jersey,14,Biden +15.09%,D
New Mexico,5,Biden +3.48%,D
New York,29,Biden +22.27%,D
North Carolina,15,Biden +0.63%,D
North Dakota,3,Trump +14.03%,R
Ohio,18,Trump +7.91%,R
Oklahoma,7,Trump +34.04%,R
Oregon,7,Biden +10.73%,D
Pennsylvania,20,Biden +9.86%,D
Rhode Island,4,Biden +25.23%,D
South Carolina,9,Trump +15.2%,R
South Dakota,3,Trump +18.63%,R
Tennessee,11,Trump +13.51%,R
Texas,38,Trump +16.95%,R
Utah,6,Trump +15.4%,R
Vermont,3,Biden +35.6%,D
Virginia,13,Biden +7.98%,D
Washington,12,Biden +18.79%,D
West Virginia,5,Trump +37.02%,R
Wisconsin,10,Biden +10.2%,D
Wyoming,3,Trump +49.09%,R
281,257
