name,ec,margin,winner
Alabama,9,Trump +22.9%,R
Alaska,3,Biden +3.18%,D
Arizona,11,Trump +0.82%,R
Arkansas,6,Trump +27.13%,R
California,55,Biden +25.64%,D
Colorado,9,Biden +5.37%,D
Connecticut,7,Biden +21.33%,D
District of Columbia,3,Biden +79.21%,D
Delaware,3,Biden +26.29%,D
Florida,29,Trump +3.49%,R
Georgia,16,Trump +8.63%,R
Hawaii,4,Biden +36.6%,D
Idaho,4,Trump +26.9%,R
Illinois,20,Biden +15.38%,D
Indiana,11,Trump +13.56%,R
Iowa,6,Trump +4.71%,R
Kansas,6,Trump +27.8%,R
Kentucky,8,Trump +19.26%,R
Louisiana,8,Trump +18.42%,R
Maine,2,Biden +6.24%,D
Maine 1st District,1,Biden +14.6%,D
Maine 2nd District,1,Biden +7.53%,D
Maryland,10,Biden +41.33%,D
Massachusetts,11,Biden +37.59%,D
Michigan,16,Trump +1.42%,R
Minnesota,10,Biden +12.08%,D
Mississippi,6,Trump +46.38%,R
Missouri,10,Trump +7.5%,R
Montana,3,Trump +12.53%,R
Nebraska,2,Trump +32.75%,R
Nebraska 1st District,1,Trump +30.73%,R
Nebraska 2nd District,1,Trump +4.0%,R
Nebraska 3rd District,1,Trump +32.44%,R
Nevada,6,Trump +1.76%,R
New Hampshire,4,Biden +14.06%,D
New Jersey,14,Biden +13.54%,D
New Mexico,5,Biden +3.52%,D
New York,29,Biden +23.24%,D
North Carolina,15,Trump +0.53%,R
North Dakota,3,Trump +14.23%,R
Ohio,18,Trump +8.65%,R
Oklahoma,7,Trump +33.94%,R
Oregon,7,Biden +13.07%,D
Pennsylvania,20,Biden +8.13%,D
Rhode Island,4,Biden +25.11%,D
South Carolina,9,Trump +13.92%,R
South Dakota,3,Trump +19.04%,R
Tennessee,11,Trump +13.22%,R
Texas,38,Trump +16.65%,R
Utah,6,Trump +14.88%,R
Vermont,3,Biden +33.82%,D
Virginia,13,Biden +6.1%,D
Washington,12,Biden +18.82%,D
West Virginia,5,Trump +35.46%,R
Wisconsin,10,Biden +10.88%,D
Wyoming,3,Trump +50.51%,R
260,278
