name,ec,margin,winner
Alabama,9,Trump +19.55%,R
Alaska,3,Biden +3.04%,D
Arizona,11,Trump +2.85%,R
Arkansas,6,Trump +24.17%,R
California,55,Biden +25.44%,D
Colorado,9,Biden +4.43%,D
Connecticut,7,Biden +19.92%,D
District of Columbia,3,Biden +78.68%,D
Delaware,3,Biden +28.1%,D
Florida,29,Trump +4.0%,R
Georgia,16,Trump +7.53%,R
Hawaii,4,Biden +35.58%,D
Idaho,4,Trump +24.45%,R
Illinois,20,Biden +15.48%,D
Indiana,11,Trump +13.85%,R
Iowa,6,Trump +6.13%,R
Kansas,6,Trump +28.64%,R
Kentucky,8,Trump +19.66%,R
Louisiana,8,Trump +16.82%,R
Maine,2,Biden +8.48%,D
Maine 1st District,1,Biden +17.24%,D
Maine 2nd District,1,Biden +6.54%,D
Maryland,10,Biden +42.2%,D
Massachusetts,11,Biden +38.24%,D
Michigan,16,Trump +0.71%,R
Minnesota,10,Biden +13.65%,D
Mississippi,6,Trump +47.8%,R
Missouri,10,Trump +7.12%,R
Montana,3,Trump +11.68%,R
Nebraska,2,Trump +33.08%,R
Nebraska 1st District,1,Trump +31.96%,R
Nebraska 2nd District,1,Trump +4.36%,R
Nebraska 3rd District,1,Trump +33.02%,R
Nevada,6,Biden +0.54%,D
New Hampshire,4,Biden +15.22%,D
New Jersey,14,Biden +14.77%,D
New Mexico,5,Biden +3.8%,D
New York,29,Biden +23.7%,D
North Carolina,15,Biden +0.13%,D
North Dakota,3,Trump +15.22%,R
Ohio,18,Trump +7.25%,R
Oklahoma,7,Trump +33.55%,R
Oregon,7,Biden +11.69%,D
Pennsylvania,20,Biden +6.89%,D
Rhode Island,4,Biden +26.42%,D
South Carolina,9,Trump +15.37%,R
South Dakota,3,Trump +19.57%,R
Tennessee,11,Trump +12.06%,R
Texas,38,Trump +19.02%,R
Utah,6,Trump +15.96%,R
Vermont,3,Biden +35.04%,D
Virginia,13,Biden +6.9%,D
Washington,12,Biden +19.39%,D
West Virginia,5,Trump +36.97%,R
Wisconsin,10,Biden +10.38%,D
Wyoming,3,Trump +48.51%,R
281,257
