name,ec,margin,winner
Alabama,9,Trump +21.64%,R
Alaska,3,Biden +2.62%,D
Arizona,11,Trump +0.89%,R
Arkansas,6,Trump +26.27%,R
California,55,Biden +28.44%,D
Colorado,9,Biden +5.53%,D
Connecticut,7,Biden +18.57%,D
District of Columbia,3,Biden +78.28%,D
Delaware,3,Biden +27.83%,D
Florida,29,Trump +4.29%,R
Georgia,16,Trump +8.78%,R
Hawaii,4,Biden +36.08%,D
Idaho,4,Trump +26.07%,R
Illinois,20,Biden +14.4%,D
Indiana,11,Trump +11.96%,R
Iowa,6,Trump +7.42%,R
Kansas,6,Trump +27.8%,R
Kentucky,8,Trump +21.0%,R
Louisiana,8,Trump +19.57%,R
Maine,2,Biden +7.46%,D
Maine 1st District,1,Biden +14.8%,D
Maine 2nd District,1,Biden +4.17%,D
Maryland,10,Biden +41.25%,D
Massachusetts,11,Biden +37.98%,D
Michigan,16,Biden +0.61%,D
Minnesota,10,Biden +13.94%,D
Mississippi,6,Trump +47.76%,R
Missouri,10,Trump +6.97%,R
Montana,3,Trump +14.73%,R
Nebraska,2,Trump +31.94%,R
Nebraska 1st District,1,Trump +32.5%,R
Nebraska 2nd District,1,Trump +5.57%,R
Nebraska 3rd District,1,Trump +32.7%,R
Nevada,6,Biden +0.16%,D
New Hampshire,4,Biden +13.69%,D
New Jersey,14,Biden +15.97%,D
New Mexico,5,Biden +2.76%,D
New York,29,Biden +22.02%,D
North Carolina,15,Trump +0.89%,R
North Dakota,3,Trump +15.25%,R
Ohio,18,Trump +8.54%,R
Oklahoma,7,Trump +33.71%,R
Oregon,7,Biden +12.09%,D
Pennsylvania,20,Biden +7.89%,D
Rhode Island,4,Biden +25.38%,D
South Carolina,9,Trump +15.12%,R
South Dakota,3,Trump +18.9%,R
Tennessee,11,Trump +13.99%,R
Texas,38,Trump +18.21%,R
Utah,6,Trump +16.62%,R
Vermont,3,Biden +33.85%,D
Virginia,13,Biden +6.99%,D
Washington,12,Biden +18.18%,D
West Virginia,5,Trump +36.74%,R
Wisconsin,10,Biden +11.71%,D
Wyoming,3,Trump +49.55%,R
282,256
