name,ec,margin,winner
Alabama,9,Trump +18.83%,R
Alaska,3,Biden +3.29%,D
Arizona,11,Trump +4.97%,R
Arkansas,6,Trump +24.6%,R
California,55,Biden +26.28%,D
Colorado,9,Biden +4.84%,D
Connecticut,7,Biden +18.97%,D
District of Columbia,3,Biden +78.98%,D
Delaware,3,Biden +27.52%,D
Florida,29,Trump +4.19%,R
Georgia,16,Trump +6.63%,R
Hawaii,4,Biden +37.89%,D
Idaho,4,Trump +26.01%,R
Illinois,20,Biden +15.28%,D
Indiana,11,Trump +14.53%,R
Iowa,6,Trump +6.54%,R
Kansas,6,Trump +28.37%,R
Kentucky,8,Trump +19.34%,R
Louisiana,8,Trump +19.0%,R
Maine,2,Biden +6.36%,D
Maine 1st District,1,Biden +17.92%,D
Maine 2nd District,1,Biden +5.74%,D
Maryland,10,Biden +42.69%,D
Massachusetts,11,Biden +37.65%,D
Michigan,16,Biden +0.12%,D
Minnesota,10,Biden +12.68%,D
Mississippi,6,Trump +48.78%,R
Missouri,10,Trump +7.04%,R
Montana,3,Trump +12.7%,R
Nebraska,2,Trump +33.87%,R
Nebraska 1st District,1,Trump +33.26%,R
Nebraska 2nd District,1,Trump +4.74%,R
Nebraska 3rd District,1,Trump +33.17%,R
Nevada,6,Biden +1.76%,D
New Hampshire,4,Biden +12.37%,D
New Jersey,14,Biden +14.18%,D
New Mexico,5,Biden +3.26%,D
New York,29,Biden +23.73%,D
North Carolina,15,Trump +0.45%,R
North Dakota,3,Trump +14.75%,R
Ohio,18,Trump +7.82%,R
Oklahoma,7,Trump +33.49%,R
Oregon,7,Biden +10.85%,D
Pennsylvania,20,Biden +8.57%,D
Rhode Island,4,Biden +24.4%,D
South Carolina,9,Trump +12.75%,R
South Dakota,3,Trump +18.74%,R
Tennessee,11,Trump +12.44%,R
Texas,38,Trump +18.64%,R
Utah,6,Trump +16.53%,R
Vermont,3,Biden +33.57%,D
Virginia,13,Biden +7.68%,D
Washington,12,Biden +20.07%,D
West Virginia,5,Trump +37.34%,R
Wisconsin,10,Biden +10.3%,D
Wyoming,3,Trump +49.55%,R
282,256
