name,ec,margin,winner
Alabama,9,Trump +20.99%,R
Alaska,3,Biden +1.85%,D
Arizona,11,Trump +3.57%,R
Arkansas,6,Trump +25.35%,R
California,55,Biden +27.55%,D
Colorado,9,Biden +6.71%,D
Connecticut,7,Biden +19.94%,D
District of Columbia,3,Biden +78.74%,D
Delaware,3,Biden +28.62%,D
Florida,29,Trump +2.98%,R
Georgia,16,Trump +8.64%,R
Hawaii,4,Biden +36.74%,D
Idaho,4,Trump +24.93%,R
Illinois,20,Biden +16.22%,D
Indiana,11,Trump +14.92%,R
Iowa,6,Trump +7.36%,R
Kansas,6,Trump +26.85%,R
Kentucky,8,Trump +20.88%,R
Louisiana,8,Trump +18.09%,R
Maine,2,Biden +6.91%,D
Maine 1st District,1,Biden +16.28%,D
Maine 2nd District,1,Biden +7.23%,D
Maryland,10,Biden +40.83%,D
Massachusetts,11,Biden +36.46%,D
Michigan,16,Trump +0.35%,R
Minnesota,10,Biden +13.47%,D
Mississippi,6,Trump +48.26%,R
Missouri,10,Trump +7.28%,R
Montana,3,Trump +12.4%,R
Nebraska,2,Trump +33.16%,R
Nebraska 1st District,1,Trump +33.69%,R
Nebraska 2nd District,1,Trump +3.74%,R
Nebraska 3rd District,1,Trump +33.18%,R
Nevada,6,Biden +0.68%,D
New Hampshire,4,Biden +13.81%,D
New Jersey,14,Biden +12.82%,D
New Mexico,5,Biden +3.59%,D
New York,29,Biden +22.16%,D
North Carolina,15,Trump +0.93%,R
North Dakota,3,Trump +16.36%,R
Ohio,18,Trump +8.12%,R
Oklahoma,7,Trump +35.05%,R
Oregon,7,Biden +11.75%,D
Pennsylvania,20,Biden +8.56%,D
Rhode Island,4,Biden +24.95%,D
South Carolina,9,Trump +16.78%,R
South Dakota,3,Trump +17.0%,R
Tennessee,11,Trump +14.1%,R
Texas,38,Trump +18.65%,R
Utah,6,Trump +15.13%,R
Vermont,3,Biden +35.65%,D
Virginia,13,Biden +6.4%,D
Washington,12,Biden +19.53%,D
West Virginia,5,Trump +35.61%,R
Wisconsin,10,Biden +10.56%,D
Wyoming,3,Trump +49.15%,R
266,272
