name,ec,margin,winner
Alabama,9,Trump +22.27%,R
Alaska,3,Biden +2.42%,D
Arizona,11,Trump +1.44%,R
Arkansas,6,Trump +24.48%,R
California,55,Biden +27.43%,D
Colorado,9,Biden +5.99%,D
Connecticut,7,Biden +19.02%,D
District of Columbia,3,Biden +78.29%,D
Delaware,3,Biden +27.52%,D
Florida,29,Trump +4.15%,R
Georgia,16,Trump +9.56%,R
Hawaii,4,Biden +37.12%,D
Idaho,4,Trump +26.53%,R
Illinois,20,Biden +15.45%,D
Indiana,11,Trump +13.46%,R
Iowa,6,Trump +6.54%,R
Kansas,6,Trump +26.86%,R
Kentucky,8,Trump +19.72%,R
Louisiana,8,Trump +18.67%,R
Maine,2,Biden +8.13%,D
Maine 1st District,1,Biden +15.83%,D
Maine 2nd District,1,Biden +5.88%,D
Maryland,10,Biden +41.22%,D
Massachusetts,11,Biden +37.38%,D
Michigan,16,Trump +1.63%,R
Minnesota,10,Biden +13.97%,D
Mississippi,6,Trump +47.54%,R
Missouri,10,Trump +7.29%,R
Montana,3,Trump +11.93%,R
Nebraska,2,Trump +32.83%,R
Nebraska 1st District,1,Trump +33.02%,R
Nebraska 2nd District,1,Trump +3.18%,R
Nebraska 3rd District,1,Trump +30.84%,R
Nevada,6,Biden +0.66%,D
New Hampshire,4,Biden +13.83%,D
New Jersey,14,Biden +16.73%,D
New Mexico,5,Biden +2.99%,D
New York,29,Biden +20.93%,D
North Carolina,15,Trump +1.09%,R
North Dakota,3,Trump +16.27%,R
Ohio,18,Trump +6.97%,R
Oklahoma,7,Trump +33.82%,R
Oregon,7,Biden +10.74%,D
Pennsylvania,20,Biden +10.34%,D
Rhode Island,4,Biden +24.9%,D
South Carolina,9,Trump +14.65%,R
South Dakota,3,Trump +17.56%,R
Tennessee,11,Trump +14.95%,R
Texas,38,Trump +18.71%,R
Utah,6,Trump +13.94%,R
Vermont,3,Biden +35.48%,D
Virginia,13,Biden +7.72%,D
Washington,12,Biden +19.56%,D
West Virginia,5,Trump +37.1%,R
Wisconsin,10,Biden +11.39%,D
Wyoming,3,Trump +48.61%,R
266,272
